model,dataset,canonical_layer,trace_fp32_unfused,trace_fp32_fused,trace_ptq,trace_fp32_fused_qat,trace_qat,fusion_ratio,ptq_amplification,qat_amplification,elev_ptq,elev_qat,verdict
resnet50_no_weights,CIFAR10,layer2.2.conv3,7.276520145700333,6.151539007822673,0.3140487553636459,5.566379904747009,3.286078803241253,0.8453957227697079,0.0510520627381672,0.5903439685169323,0.4341839682680464,0.38441495313223084,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.3.conv1,5.7380755969456265,12.101656556129456,0.48074136835102943,10.212798057976416,5.068579612459455,2.109009606386357,0.0397252529950154,0.4962968604378489,0.6646426437180621,0.5929370264184546,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.3.conv2,14.294060277938843,14.325508282102387,0.14480756022609198,11.168124716622488,6.19602484703064,1.0022000749648496,0.010108371540785586,0.5547954561976335,0.20020178415092324,0.7248288138519587,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.3.conv3,8.982230194153324,8.721873082220554,0.19096021531149746,7.846276455455357,3.9023379366448583,0.9710142017845145,0.021894404276618956,0.4973490239349956,0.2640095292505157,0.4565067196629022,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.conv1,40.92062683105469,81.71074030134413,0.5238322467758105,76.94344925462154,38.057209190569424,1.9968105727875556,0.006410812640345073,0.4946127260896554,0.7242173698428744,4.452041829583045,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.conv2,37.81690292358398,61.93182945251465,0.4346298717934152,56.22788613637288,34.643272454398016,1.6376758714921558,0.007017875551805901,0.6161226187727491,0.6008918017986902,4.0526696875829,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.conv3,28.665823532984806,32.267927710215254,0.7742247379595234,29.278608918190002,16.869387796946935,1.1256584927024904,0.02399363060784416,0.5761676671211808,1.0703942089160956,1.9734295212081947,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.downsample.0,35.57878631591797,32.43814561583779,1.6770518244358532,34.69802326626248,21.313144023601826,0.911727154709742,0.051699990631309076,0.6142466347448957,2.3185859000828755,2.4932729102089866,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.1.conv1,7.327811112006505,17.84913522005081,0.1379892908036709,13.541130470507072,7.5158281557021605,2.4358072209046546,0.007730867019745625,0.5550369795248503,0.19077527561049118,0.8792232022477253,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.1.conv2,22.41547691345215,19.131382378664885,0.13061316311359406,17.90788778577532,10.504589687694203,0.85348986561975,0.006827168080611492,0.5865901000361562,0.1805775074734355,1.2288571255458773,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.1.conv3,14.356402651468914,12.07648687362671,0.7389849297543789,11.433303314706553,8.016240442500395,0.8411917084528883,0.06119204512764507,0.7011307425203335,1.021673876463902,0.9377628713471376,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.2.conv1,12.1717230921886,25.70637910262398,0.09067457609555939,19.137661753474056,13.12213542882134,2.1119753471159286,0.0035273180922747605,0.6856707782725484,0.12536094029287242,1.5350651575639656,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.2.conv2,26.44632164637248,19.650700702223666,0.12841439604759217,12.734267371041435,10.305722633997599,0.7430409780605184,0.0065348507411270495,0.809290580582083,0.17753763104116513,1.2055930854227614,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.2.conv3,13.074923373283223,13.30765796744305,0.7160662372907003,10.119475099775526,8.227340017046247,1.0178000732788528,0.05380858442879608,0.8130204319815707,0.9899879402153329,0.9624579069546936,fp32_intrinsic
