model,dataset,variant,layer,layer_type,numel,trace_raw,trace_per_param,elev_raw,elev_per_param,raw_vs_numel_slope,raw_vs_numel_r2,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv1,conv,1048576,17.97015811778881,1.7137678258694467e-05,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv1,conv,1048576,18.378149409352996,1.7526769074776646e-05,1.283781007982504,0.26672485840720134,0.29455040615278455,0.3657531670558129,aggregate,3,1.7882070038428919
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv2,conv,2359296,11.793685876406157,4.9988156960407496e-06,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv2,conv,2359296,13.933318932851156,5.90571040380315e-06,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv2,conv,2359296,15.833870887756348,6.711269331087048e-06,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv2,conv,2359296,13.853625232337887,5.871931810310316e-06,0.9677264325608019,0.08935989137528585,0.29455040615278455,0.3657531670558129,aggregate,3,2.0212711460639836
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv3,conv,1048576,5.370397130648295,5.1216098124010996e-06,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv3,conv,1048576,6.045822673373753,5.76574580514312e-06,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv3,conv,1048576,5.838295936584473,5.567832886299584e-06,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv3,conv,1048576,5.75150524686884,5.485062834614601e-06,0.40176369441660137,0.08347246441573977,0.29455040615278455,0.3657531670558129,aggregate,3,0.3459759873278505
resnet50_no_weights,CIFAR10,fp32_unfused,fc,linear,20480,5.302045119436164,0.00025888892184746894,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,fc,linear,20480,5.490548164948173,0.00026809317211661,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,fc,linear,20480,5.1375305414199826,0.0002508559834677726,,,,,44,3,
