model,dataset,variant,layer,per_param_residual,matched_count_ratio
resnet18_no_weights,CIFAR10,fp32_fused,layer1.1.conv2,-0.2339093954362088,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.conv1,0.6757620198550058,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.conv2,0.06703671775330156,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.downsample.0,-0.25999412678611655,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer2.1.conv1,0.5705716353987271,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer2.1.conv2,-0.2534752197114605,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.conv1,0.788891883118815,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.conv2,0.08330914188195582,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.downsample.0,-0.39069919109470597,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer3.1.conv1,0.43021125334177013,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer3.1.conv2,-0.4665553026401117,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.conv1,0.23042635069108997,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.conv2,-0.17839792856470638,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.downsample.0,-0.7742584061000808,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer4.1.conv1,0.4351805758697207,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer4.1.conv2,-1.0749209707388392,1.0
resnet18_no_weights,CIFAR10,fp32_fused,fc,-1.116226347808075,1.0
resnet18_no_weights,CIFAR10,ptq,conv1,0.5458649648694012,1.0
resnet18_no_weights,CIFAR10,ptq,layer1.0.conv1,-0.002759867718277409,1.0
resnet18_no_weights,CIFAR10,ptq,layer1.0.conv2,0.02552196715382582,1.0
resnet18_no_weights,CIFAR10,ptq,layer1.1.conv1,0.7530615388269362,1.0
resnet18_no_weights,CIFAR10,ptq,layer1.1.conv2,-0.22524899206732707,1.0
resnet18_no_weights,CIFAR10,ptq,layer2.0.conv1,0.6660424952924138,1.0
resnet18_no_weights,CIFAR10,ptq,layer2.0.conv2,0.09411594865102124,1.0
resnet18_no_weights,CIFAR10,ptq,layer2.0.downsample.0,-0.2782143664198946,1.0
resnet18_no_weights,CIFAR10,ptq,layer2.1.conv1,0.5674765918039144,1.0
resnet18_no_weights,CIFAR10,ptq,layer2.1.conv2,-0.24181647737339595,1.0
resnet18_no_weights,CIFAR10,ptq,layer3.0.conv1,0.7929512992338923,1.0
resnet18_no_weights,CIFAR10,ptq,layer3.0.conv2,0.09780211973753783,1.0
resnet18_no_weights,CIFAR10,ptq,layer3.0.downsample.0,-0.3588951966197125,1.0
resnet18_no_weights,CIFAR10,ptq,layer3.1.conv1,0.42806061956859676,1.0
resnet18_no_weights,CIFAR10,ptq,layer3.1.conv2,-0.4140947025044941,1.0
resnet18_no_weights,CIFAR10,ptq,layer4.0.conv1,0.2462080185935891,1.0
resnet18_no_weights,CIFAR10,ptq,layer4.0.conv2,-0.15362311329611167,1.0
resnet18_no_weights,CIFAR10,ptq,layer4.0.downsample.0,-0.7476638742027784,1.0
resnet18_no_weights,CIFAR10,ptq,layer4.1.conv1,0.31108309981758087,1.0
