model,dataset,stage,layer,fp32_acc,isolated_acc,weight_damage_pts,abs_weight_damage_pts,fp32_loss,isolated_loss,loss_damage,abs_loss_damage
resnet50_no_weights,CIFAR10,PTQ,layer1.2.conv2,81.14,81.02,0.12000000000000455,0.12000000000000455,0.5647703632354736,0.570942306804657,0.00617194356918338,0.00617194356918338
resnet50_no_weights,CIFAR10,PTQ,layer1.2.conv3,81.14,81.19,-0.04999999999999716,0.04999999999999716,0.5647703632354736,0.5653427268028259,0.0005723635673523519,0.0005723635673523519
resnet50_no_weights,CIFAR10,PTQ,layer2.0.conv1,81.14,81.32,-0.1799999999999926,0.1799999999999926,0.5647703632354736,0.5612071312904358,-0.003563231945037826,0.003563231945037826
resnet50_no_weights,CIFAR10,PTQ,layer2.0.conv2,81.14,81.31,-0.1700000000000017,0.1700000000000017,0.5647703632354736,0.5592491185188293,-0.00552124471664428,0.00552124471664428
resnet50_no_weights,CIFAR10,PTQ,layer2.0.conv3,81.14,81.14,0.0,0.0,0.5647703632354736,0.5709203860282898,0.006150022792816179,0.006150022792816179
resnet50_no_weights,CIFAR10,PTQ,layer2.0.downsample.0,81.14,81.16,-0.01999999999999602,0.01999999999999602,0.5647703632354736,0.5677380096435547,0.002967646408081115,0.002967646408081115
resnet50_no_weights,CIFAR10,PTQ,layer2.1.conv1,81.14,81.16,-0.01999999999999602,0.01999999999999602,0.5647703632354736,0.5640209028244019,-0.0007494604110717118,0.0007494604110717118
resnet50_no_weights,CIFAR10,PTQ,layer2.1.conv2,81.14,81.16,-0.01999999999999602,0.01999999999999602,0.5647703632354736,0.5660214153289795,0.0012510520935059555,0.0012510520935059555
resnet50_no_weights,CIFAR10,PTQ,layer2.1.conv3,81.14,81.13,0.010000000000005116,0.010000000000005116,0.5647703632354736,0.5643025971412658,-0.0004677660942077333,0.0004677660942077333
resnet50_no_weights,CIFAR10,PTQ,layer2.2.conv1,81.14,81.17,-0.030000000000001137,0.030000000000001137,0.5647703632354736,0.5662590017318726,0.0014886384963990196,0.0014886384963990196
resnet50_no_weights,CIFAR10,PTQ,layer2.2.conv2,81.14,81.23,-0.09000000000000341,0.09000000000000341,0.5647703632354736,0.5651835049629211,0.0004131417274475524,0.0004131417274475524
resnet50_no_weights,CIFAR10,PTQ,layer2.2.conv3,81.14,81.12,0.01999999999999602,0.01999999999999602,0.5647703632354736,0.565994500541687,0.001224137306213402,0.001224137306213402
resnet50_no_weights,CIFAR10,PTQ,layer2.3.conv1,81.14,81.17,-0.030000000000001137,0.030000000000001137,0.5647703632354736,0.5640585914611816,-0.0007117717742919361,0.0007117717742919361
resnet50_no_weights,CIFAR10,PTQ,layer2.3.conv2,81.14,81.21,-0.06999999999999318,0.06999999999999318,0.5647703632354736,0.5645806725502014,-0.00018969068527219246,0.00018969068527219246
resnet50_no_weights,CIFAR10,PTQ,layer2.3.conv3,81.14,81.17,-0.030000000000001137,0.030000000000001137,0.5647703632354736,0.5659003228187561,0.001129959583282547,0.001129959583282547
resnet50_no_weights,CIFAR10,PTQ,layer3.0.conv1,81.14,80.98,0.1599999999999966,0.1599999999999966,0.5647703632354736,0.5714724523544311,0.006702089118957533,0.006702089118957533
resnet50_no_weights,CIFAR10,PTQ,layer3.0.conv2,81.14,80.88,0.2600000000000051,0.2600000000000051,0.5647703632354736,0.5768920006752014,0.012121637439727828,0.012121637439727828
resnet50_no_weights,CIFAR10,PTQ,layer3.0.conv3,81.14,80.93,0.20999999999999375,0.20999999999999375,0.5647703632354736,0.5736939852714539,0.008923622035980294,0.008923622035980294
resnet50_no_weights,CIFAR10,PTQ,layer3.0.downsample.0,81.14,81.23,-0.09000000000000341,0.09000000000000341,0.5647703632354736,0.5671331241607666,0.0023627609252929727,0.0023627609252929727
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv1,81.14,81.22,-0.0799999999999983,0.0799999999999983,0.5647703632354736,0.5647642104148864,-6.152820587135288e-06,6.152820587135288e-06
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv2,81.14,81.14,0.0,0.0,0.5647703632354736,0.5651931282997131,0.00042276506423954974,0.00042276506423954974
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv3,81.14,81.16,-0.01999999999999602,0.01999999999999602,0.5647703632354736,0.5627557421684265,-0.0020146210670470843,0.0020146210670470843
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv1,81.14,81.26,-0.12000000000000455,0.12000000000000455,0.5647703632354736,0.5646983675956726,-7.199563980098134e-05,7.199563980098134e-05
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv2,81.14,81.15,-0.010000000000005116,0.010000000000005116,0.5647703632354736,0.5678009271621705,0.003030563926696872,0.003030563926696872
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv3,81.14,81.11,0.030000000000001137,0.030000000000001137,0.5647703632354736,0.5685135520935058,0.0037431888580322648,0.0037431888580322648
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv1,81.14,81.23,-0.09000000000000341,0.09000000000000341,0.5647703632354736,0.562110200881958,-0.002660162353515627,0.002660162353515627
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv2,81.14,81.06,0.0799999999999983,0.0799999999999983,0.5647703632354736,0.5712297981262207,0.006459434890747073,0.006459434890747073
