model,dataset,stage,layer,hessian_trace_fused,delta_w_sq,delta_w_sq_per_param,trh_times_dwsq,fp32_acc,isolated_acc,weight_damage_pts
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv1,56.24257329992346,2.218705415725708,4.231844741298119e-06,124.78570197489027,80.21,80.32,-0.10999999999999943
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv2,17.105448325475056,11.26906681060791,4.776453149841271e-06,192.7624400051796,80.21,80.3,-0.09000000000000341
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv3,18.29431047439575,4.821661949157715,4.598295163305011e-06,88.20898070047141,80.21,80.17,0.03999999999999204
resnet50_no_weights,CIFAR10,PTQ,layer4.0.downsample.0,56.31942343711853,9.0934476852417,4.336093752499437e-06,512.1377306884126,80.21,80.02,0.18999999999999773
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv1,31.774104527064733,4.941525459289551,4.712605914392043e-06,157.01254646661775,80.21,80.12,0.0899999999999892
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv2,82.75253281226524,12.509775161743164,5.302333900342799e-06,1035.215579546212,80.21,80.19,0.01999999999999602
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv3,21.99975275993347,5.19665002822876,4.955911663273582e-06,114.32501580093401,80.21,79.98,0.22999999999998977
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv1,45.08070500691732,4.662741661071777,4.44673696620157e-06,210.19968134624045,80.21,79.85,0.35999999999999943
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv2,20.075009085915305,10.72017765045166,4.543803596688021e-06,215.20766373544325,80.21,79.84,0.36999999999999034
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv3,8.255089434710415,5.099917411804199,4.8636602514307015e-06,42.10027434408053,80.21,80.05,0.1599999999999966
resnet50_no_weights,CIFAR10,PTQ,fc,4.531977319717408,2.4086384773254395,0.00011760930065065622,10.915894950637563,80.21,80.52,-0.3100000000000023
resnet18_no_weights,CIFAR10,QAT,conv1,199.2473040989467,0.4735916256904602,0.0002740692278301274,94.36185466266166,83.67,87.9,-4.230000000000004
resnet18_no_weights,CIFAR10,QAT,layer1.0.conv1,135.80439597681948,0.8614192008972168,2.3367491343783007e-05,116.98451426068104,83.67,87.9,-4.230000000000004
resnet18_no_weights,CIFAR10,QAT,layer1.0.conv2,80.34887218475342,1.7755857706069946,4.8165846641899814e-05,142.6663141355683,83.67,87.87,-4.200000000000003
resnet18_no_weights,CIFAR10,QAT,layer1.1.conv1,176.6143580845424,0.4173624515533447,1.1321681085973978e-05,73.7122014696849,83.67,87.74,-4.069999999999993
resnet18_no_weights,CIFAR10,QAT,layer1.1.conv2,34.157021454402376,1.3724875450134277,3.7231107449365984e-05,46.8800865209237,83.67,87.83,-4.159999999999997
resnet18_no_weights,CIFAR10,QAT,layer2.0.conv1,200.413942972819,0.7240641117095947,9.820748042936126e-06,145.11254359283157,83.67,87.8,-4.1299999999999955
resnet18_no_weights,CIFAR10,QAT,layer2.0.conv2,47.69405388832092,4.369394302368164,2.9631851551433403e-05,208.39412731646962,83.67,87.93,-4.260000000000005
resnet18_no_weights,CIFAR10,QAT,layer2.0.downsample.0,20.614185900301543,2.3040711879730225,0.0002812586899381131,47.4965517964045,83.67,88.0,-4.329999999999998
resnet18_no_weights,CIFAR10,QAT,layer2.1.conv1,132.14743309020997,1.2595994472503662,8.542205452815526e-06,166.45283367598324,83.67,87.67,-4.0
resnet18_no_weights,CIFAR10,QAT,layer2.1.conv2,26.777606836954757,4.39379358291626,2.9797319762615694e-05,117.65527708606638,83.67,87.83,-4.159999999999997
resnet18_no_weights,CIFAR10,QAT,layer3.0.conv1,151.25545692443848,1.7395081520080566,5.898397325331138e-06,263.1101003557642,83.67,87.73,-4.060000000000002
resnet18_no_weights,CIFAR10,QAT,layer3.0.conv2,42.21270254383917,7.101438045501709,1.2039927241858095e-05,299.7708918482663,83.67,87.67,-4.0
resnet18_no_weights,CIFAR10,QAT,layer3.0.downsample.0,10.583319425582886,3.639188766479492,0.00011105922749266028,38.51469716564543,83.67,87.74,-4.069999999999993
resnet18_no_weights,CIFAR10,QAT,layer3.1.conv1,79.9299799601237,2.944704532623291,4.99251392385405e-06,235.3701742810651,83.67,87.77,-4.099999999999994
resnet18_no_weights,CIFAR10,QAT,layer3.1.conv2,20.34336135500953,6.810067653656006,1.1545931758721255e-05,138.53966713038602,83.67,87.7,-4.030000000000001
resnet18_no_weights,CIFAR10,QAT,layer4.0.conv1,58.258108901977536,4.964058876037598,4.208084849071585e-06,289.19668259602656,83.67,87.71,-4.039999999999992
resnet18_no_weights,CIFAR10,QAT,layer4.0.conv2,74.90457700646442,9.981678009033203,4.2307866452675726e-06,747.6733690813601,83.67,87.68,-4.010000000000005
resnet18_no_weights,CIFAR10,QAT,layer4.0.downsample.0,23.89675796031952,4.7869133949279785,3.652125087683089e-05,114.3917107756053,83.67,87.72,-4.049999999999997
resnet18_no_weights,CIFAR10,QAT,layer4.1.conv1,106.80278778076172,10.650571823120117,4.514300801222109e-06,1137.5107621684583,83.67,87.82,-4.1499999999999915
resnet18_no_weights,CIFAR10,QAT,layer4.1.conv2,7.590441094504462,19.030078887939453,8.06599887760563e-06,144.4466928226774,83.67,87.72,-4.049999999999997
resnet18_no_weights,CIFAR10,QAT,fc,5.131800732961515,2.1347315311431885,0.000416939752176404,10.955016836196672,83.67,87.61,-3.9399999999999977
