model,dataset,variant,layer,tr_A,tr_G,A_per_infan,G_per_outfan,predicted_per_param,measured_per_param
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv2,4.313202381134033,9.794991456146818e-06,0.0037440992891788483,8.502596750127445e-09,3.1834566448326555e-11,4.081604973539526e-05
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv3,0.4591878056526184,0.00011653788533294573,0.0035874047316610813,2.2761305729090964e-07,8.16540158713254e-10,0.00036493993393378333
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv1,12.650747299194336,4.920624633086845e-06,0.024708490818738937,3.844237994599098e-08,9.49853191945992e-10,0.00046147939816971
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv2,7.63914155960083,6.076695171941537e-06,0.006631199270486832,5.274909003421474e-09,3.4978972735372896e-11,0.00012031216586668354
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv3,0.8037302494049072,6.482408207375556e-05,0.006279142573475838,1.2660953530030383e-07,7.949993233121297e-10,0.0004394349415088072
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv1,14.026866912841797,8.012115358724259e-06,0.027396224439144135,3.1297325620016636e-08,8.574285570309516e-10,0.0006936714353893574
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv2,10.525872230529785,5.565496030612849e-05,0.004568520933389664,2.415579874397938e-08,1.1035627222461754e-10,0.00011402263750184188
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv3,2.438511371612549,0.0004795915447175503,0.009525435045361519,4.683511178882327e-07,4.461248151866816e-09,0.0006603603057252864
resnet50_no_weights,IMAGENET100,ptq,layer3.0.downsample.0,13.957439422607422,7.239588012453169e-05,0.02726062387228012,7.069910168411297e-08,1.92730161911869e-09,0.00042928131103205184
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv1,14.362524032592773,1.8428490875521675e-05,0.01402590237557888,7.198629248250654e-08,1.0096727107395046e-09,6.580718400073238e-05
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv2,9.677397727966309,1.2915415936731733e-05,0.004200259430540932,5.60564927809537e-09,2.354518124462505e-11,3.136268324279054e-05
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv3,2.0005075931549072,0.00028611195739358664,0.007814482785761356,2.7940620839217445e-07,2.1834150057154975e-09,0.000313143643628185
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv1,13.698314666748047,1.6697076716809534e-05,0.01337726041674614,6.522295592503724e-08,8.725044665591788e-10,8.211607405428367e-05
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv2,8.124846458435059,1.9776183762587607e-05,0.0035264090531402165,8.583413091400871e-09,3.026862563235828e-11,3.2603602718423916e-05
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv3,1.1719330549240112,0.0004831136320717633,0.004577863495796919,4.717906563200813e-07,2.1597932232257702e-09,0.00025546700853738
resnet50_no_weights,IMAGENET100,ptq,layer3.3.conv1,13.011612892150879,1.7527197996969335e-05,0.012706653214991093,6.846561717566146e-08,8.699688546014681e-10,8.569125597916909e-05
resnet50_no_weights,IMAGENET100,ptq,layer3.3.conv2,9.092179298400879,2.9151316994102672e-05,0.003946258376042048,1.2652481334245952e-08,4.992996044298376e-11,6.410985251595439e-05
resnet50_no_weights,IMAGENET100,ptq,layer3.3.conv3,1.3025165796279907,0.0006690892041660845,0.005087955389171839,6.534074259434419e-07,3.3245078341538345e-09,0.00043517521456427254
resnet50_no_weights,IMAGENET100,ptq,layer3.4.conv1,13.015336036682129,1.1892250768141821e-05,0.012710289098322392,4.645410456305399e-08,5.904450988001136e-10,8.518466905419094e-05
resnet50_no_weights,IMAGENET100,ptq,layer3.4.conv2,7.753236770629883,2.099069024552591e-05,0.003365120126141442,9.110542641287289e-09,3.0658070402265665e-11,3.6052494913311755e-05
resnet50_no_weights,IMAGENET100,ptq,layer3.4.conv3,0.937753438949585,0.0009308650041930377,0.0036630993708968163,9.090478556572634e-07,3.3299326281732215e-09,0.0003644986632827889
resnet50_no_weights,IMAGENET100,ptq,layer3.5.conv1,12.196386337280273,1.6634548956062645e-05,0.011910533532500267,6.49787068596197e-08,7.739310669500056e-10,0.00010406710584100117
resnet50_no_weights,IMAGENET100,ptq,layer3.5.conv2,8.698822021484375,2.7521735319169238e-05,0.00377553039126926,1.1945197621167203e-08,4.509945664843404e-11,4.4335676261543294e-05
resnet50_no_weights,IMAGENET100,ptq,layer3.5.conv3,1.5014971494674683,0.0007005363004282117,0.005865223240107298,6.841174808869255e-07,4.0125017478616555e-09,0.0005720611936542102
resnet50_no_weights,IMAGENET100,ptq,layer4.0.conv1,11.071412086486816,6.364053842844442e-05,0.010811925865709782,1.242979266180555e-07,1.3438999678558506e-09,0.00027013586966657184
resnet50_no_weights,IMAGENET100,ptq,layer4.0.conv2,15.535062789916992,0.000398818840039894,0.0033713243901729584,8.65492274392131e-08,2.9178552141644576e-10,6.85675145144126e-05
resnet50_no_weights,IMAGENET100,ptq,layer4.0.conv3,2.813270330429077,0.006832791026681662,0.005494668614119291,3.336323743496905e-06,1.8331993359933425e-08,0.0006292775926542365
resnet50_no_weights,IMAGENET100,ptq,layer4.0.downsample.0,10.705941200256348,0.0004443863872438669,0.01045502070337534,2.169855406464194e-07,2.268588319791406e-09,7.189995250717567e-05
resnet50_no_weights,IMAGENET100,ptq,layer4.1.conv1,8.510977745056152,0.00017830790602602065,0.004155750852078199,3.482576289570716e-07,1.4472719382810836e-09,5.032399294577772e-05
resnet50_no_weights,IMAGENET100,ptq,layer4.1.conv2,13.1716890335083,0.0003029826330021024,0.0028584394603967667,6.575143945358124e-08,1.8794650911200543e-10,5.2209923757264056e-05
resnet50_no_weights,IMAGENET100,ptq,layer4.1.conv3,1.3267649412155151,0.009921385906636715,0.002591337775811553,4.8444267122249585e-06,1.2553545941539098e-08,0.00027563200468042244
resnet50_no_weights,IMAGENET100,ptq,layer4.2.conv1,5.106712341308594,0.0002854249905794859,0.002493511885404587,5.574706847255584e-07,1.390059778127813e-09,6.738790034432895e-05
resnet50_no_weights,IMAGENET100,ptq,layer4.2.conv2,17.98570442199707,6.565014336956665e-05,0.00390314766102367,1.4246992918742762e-08,5.56081170874116e-11,4.021527943054766e-05
resnet50_no_weights,IMAGENET100,ptq,layer4.2.conv3,1.2742419242858887,0.0003719853993970901,0.0024887537583708763,1.816334957993604e-07,4.5204104531669894e-10,0.0001158699194222988
resnet50_no_weights,IMAGENET100,ptq,fc,94.71586608886719,0.0004491398576647043,0.04624798148870468,4.491398576647043e-06,2.07718118231167e-07,9.661152349928251e-05
resnet18_no_weights,CIFAR10,fp32_unfused,conv1,39.735809326171875,1.5487748328268935e-07,1.4716966417100694,2.6888451958800236e-10,3.957164444854884e-10,0.013404553512848376
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.0.conv1,30.65614128112793,1.2882753708254313e-07,0.053222467501958214,2.2365891854608183e-10,1.190367952384196e-11,0.0011974051183856584
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.0.conv2,18.544523239135742,1.2252382930455497e-07,0.032195352845721774,2.1271498143151904e-10,6.8484338827589105e-12,0.0016530517775640644
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.1.conv1,63.00299072265625,2.7494776233538687e-08,0.10938019222683376,4.773398651656022e-11,5.221152620934447e-12,0.001878775592543121
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,11.86682415008545,1.1495875895661811e-07,0.020602125260565016,1.9958117874412867e-10,4.111796444137755e-12,0.0009643314980120972
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,73.78807830810547,1.4405911485937395e-07,0.12810430261823866,1.2505131498209543e-10,1.6019611497275036e-11,0.0007656026965030181
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,16.23063087463379,6.89539774612058e-07,0.014089089300897386,5.985588321285226e-10,8.433148837699602e-12,0.0004777077292264612
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,8.659172058105469,6.747583256583312e-07,0.13529956340789795,5.271549419205712e-09,7.132383349016909e-10,0.005520001795957796
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,68.05997467041016,1.2952230576956936e-07,0.05907983912361993,1.1243255709164007e-10,6.642497385231309e-12,0.00039518462012607406
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,11.178726196289062,6.578665647793969e-07,0.009703755378723145,5.710647263710042e-10,5.541472410121693e-12,0.0002502301451260666
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,87.97059631347656,1.0881453818001319e-06,0.07636336485544841,4.722853219618628e-10,3.606529635684665e-11,0.00024376109749985433
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,24.416213989257812,5.203094133321429e-06,0.010597315099504259,2.2582873842540923e-09,2.3931782996175867e-11,0.00016348130237828527
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,10.769591331481934,3.556053343345411e-06,0.0841374322772026,1.3890833372443012e-08,1.1687390521478298e-09,0.001017229201915186
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,48.94765853881836,2.0283503090468002e-06,0.021244643463028803,8.803603771904515e-10,1.8702942332388696e-11,0.00015421247229265866
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,12.102622032165527,5.33065485797124e-06,0.005252874145905177,2.313652282105573e-09,1.2153324255286876e-11,9.71432065525925e-05
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,72.25875091552734,6.644718723691767e-06,0.031362305084864296,1.4419962508011648e-09,4.522432634885662e-11,4.6628485304406946e-05
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.conv2,23.23232078552246,1.644024632696528e-05,0.005041736281580395,3.5677617897060068e-09,1.798771405919698e-11,2.538664328012829e-05
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.downsample.0,9.545428276062012,1.8172386262449436e-05,0.03728682920336723,3.5492941918846554e-08,1.3234192632530648e-09,0.00021093419705079321
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.1.conv1,71.47369384765625,3.857917818095302e-06,0.015510784255133735,8.372217487185986e-10,1.298596591807997e-11,2.340652600303005e-05
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.1.conv2,25.404565811157227,2.6704190076998202e-06,0.00551314362221294,5.795180138237457e-10,3.194966041869894e-12,7.595010982994508e-06
resnet18_no_weights,CIFAR10,fp32_unfused,fc,32.71748352050781,3.681238740682602e-05,0.06390133500099182,3.6812387406826018e-06,2.352360699869882e-07,0.0008167628306322373
resnet18_no_weights,CIFAR10,fp32_fused,conv1,39.735809326171875,8.652496035210788e-07,1.4716966417100694,1.5021694505574286e-09,2.210737735664828e-09,0.13613041340078347
resnet18_no_weights,CIFAR10,fp32_fused,layer1.0.conv1,30.65614128112793,2.5442861328883737e-07,0.053222467501958214,4.4171634251534264e-10,2.3509233684606668e-11,0.0026587592531936337
resnet18_no_weights,CIFAR10,fp32_fused,layer1.0.conv2,18.54644203186035,1.2329439869063208e-07,0.03219868408309089,2.1405277550456958e-10,6.892217695580412e-12,0.001710776482655444
resnet18_no_weights,CIFAR10,fp32_fused,layer1.1.conv1,63.0016975402832,1.4559114447365573e-07,0.10937794711854723,2.5276240360009677e-10,2.7646632814528278e-11,0.010962954903435376
resnet18_no_weights,CIFAR10,fp32_fused,layer1.1.conv2,11.865986824035645,1.0657195304020206e-07,0.02060067156950633,1.8502075180590635e-10,3.811551741496621e-12,0.0011424977937556477
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.conv1,73.78728485107422,5.800960138913069e-07,0.12810292508867052,5.035555676139817e-10,6.450694115603686e-11,0.002951306102225204
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.conv2,16.230886459350586,4.3297978891132516e-07,0.014089311162630716,3.7585051120774754e-10,5.295474803039779e-12,0.00032531231707439595
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.downsample.0,8.659077644348145,4.3297978891132516e-07,0.13529808819293976,3.382654600869728e-09,4.5766670051472587e-10,0.004096183925867081
resnet18_no_weights,CIFAR10,fp32_fused,layer2.1.conv1,68.05956268310547,3.673763160350063e-07,0.059079481495751276,3.1890305211372077e-10,1.8840626966291172e-11,0.0010978085062417545
resnet18_no_weights,CIFAR10,fp32_fused,layer2.1.conv2,11.178812026977539,3.435467021972727e-07,0.009703829884529114,2.9821762343513253e-10,2.893853086383089e-12,0.00015403174264873895
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.conv1,87.96947479248047,3.859087883029133e-06,0.07636239131291707,1.6749513381202834e-09,1.2790328951163514e-10,0.0010080886526136763
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.conv2,24.41522979736328,3.100822141277604e-06,0.010596887932883369,1.345842943262849e-09,1.426174684501832e-11,0.00010411719048967938
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.downsample.0,10.769465446472168,3.100822141277604e-06,0.08413644880056381,1.211258648936564e-08,1.0191100130049131e-09,0.0009001117757768096
resnet18_no_weights,CIFAR10,fp32_fused,layer3.1.conv1,48.94731521606445,2.875752898034989e-06,0.021244494451416865,1.2481566397721306e-09,2.6516456808138148e-11,0.00019635349750554793
resnet18_no_weights,CIFAR10,fp32_fused,layer3.1.conv2,12.102023124694824,1.8543738633525209e-06,0.005252614203426573,8.048497670800872e-10,4.227565318189435e-12,3.237953067915453e-05
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.conv1,72.25821685791016,1.1389081919332966e-05,0.031362073289023504,2.471588958188578e-09,7.751415404705144e-11,9.371939564967512e-05
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.conv2,23.23238754272461,5.842300652147969e-06,0.005041750768820445,1.2678603845807226e-09,6.3922360687168435e-12,9.514899434252006e-06
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.downsample.0,9.545413970947266,5.842300652147969e-06,0.037286773324012756,1.1410743461226502e-08,4.2546980489721334e-10,6.600162097518998e-05
resnet18_no_weights,CIFAR10,fp32_fused,layer4.1.conv1,71.4729232788086,6.632214990531793e-06,0.015510617030991448,1.4392827670424897e-09,2.2324163798901737e-11,4.052948800348106e-05
resnet18_no_weights,CIFAR10,fp32_fused,layer4.1.conv2,25.404142379760742,4.5058928321850544e-07,0.005513051731718911,9.778413264290482e-11,5.390889818015981e-13,1.2522757103200663e-06
resnet18_no_weights,CIFAR10,fp32_fused,fc,32.717437744140625,3.681315138237551e-05,0.06390124559402466,3.6813151382375507e-06,2.3524062275751857e-07,0.0007494717937870285
resnet18_no_weights,CIFAR10,ptq,conv1,39.735809326171875,8.07593835361331e-07,1.4716966417100694,1.4020726308356441e-09,2.0634255822344195e-09,0.10482347390008352
resnet18_no_weights,CIFAR10,ptq,layer1.0.conv1,33.77934646606445,2.4682191224201233e-07,0.05864469872580634,4.285102643090492e-10,2.5129855351319835e-11,0.002263557998877433
resnet18_no_weights,CIFAR10,ptq,layer1.0.conv2,19.654560089111328,1.3567442636031046e-07,0.034122500154707164,2.355458790977612e-10,8.037414295953992e-12,0.0015414700425776934
resnet18_no_weights,CIFAR10,ptq,layer1.1.conv1,69.0487060546875,1.464508443405066e-07,0.11987622578938802,2.542549380911573e-10,3.047912236668244e-11,0.008372006477207266
resnet18_no_weights,CIFAR10,ptq,layer1.1.conv2,12.993783950805664,1.2245335767602228e-07,0.022558652692370944,2.1259263485420535e-10,4.7958034146320525e-12,0.0009753400802441027
resnet18_no_weights,CIFAR10,ptq,layer2.0.conv1,77.23127746582031,6.654927915406006e-07,0.13408207893371582,5.776847148789935e-10,7.745716753920633e-11,0.0026220028763610415
resnet18_no_weights,CIFAR10,ptq,layer2.0.conv2,17.080480575561523,4.998022973268235e-07,0.014826806055174934,4.338561608739787e-10,6.432701153121258e-12,0.0002613095450215042
resnet18_no_weights,CIFAR10,ptq,layer2.0.downsample.0,9.069889068603516,4.998022973268235e-07,0.14171701669692993,3.904705447865808e-09,5.53363207151792e-10,0.0031018568830483632
resnet18_no_weights,CIFAR10,ptq,layer2.1.conv1,71.70458984375,4.075899653344095e-07,0.06224356757269965,3.538107337972305e-10,2.2022442317054364e-11,0.000901341283073028
resnet18_no_weights,CIFAR10,ptq,layer2.1.conv2,11.993803977966309,3.95713612988402e-07,0.010411288175317977,3.435014001635434e-10,3.576292065727868e-12,0.00013494027632240873
resnet18_no_weights,CIFAR10,ptq,layer3.0.conv1,93.45885467529297,4.487237220018869e-06,0.08112747801674737,1.947585598966523e-09,1.5800270786589038e-10,0.0008166110694960312
resnet18_no_weights,CIFAR10,ptq,layer3.0.conv2,26.069110870361328,3.56700252268638e-06,0.011314718259705437,1.548178178249297e-09,1.751719990271482e-11,9.847714902005262e-05
resnet18_no_weights,CIFAR10,ptq,layer3.0.downsample.0,11.493507385253906,3.56700252268638e-06,0.08979302644729614,1.3933603604243672e-08,1.2511404369419929e-09,0.0008281400739426979
resnet18_no_weights,CIFAR10,ptq,layer3.1.conv1,53.006439208984375,3.113073034910485e-06,0.023006267017788358,1.3511601714021202e-09,3.1085151687077864e-11,0.00017959259965113903
resnet18_no_weights,CIFAR10,ptq,layer3.1.conv2,13.46573543548584,2.1003497749916278e-06,0.005844503227207396,9.116101453956718e-10,5.3279084367200074e-12,3.173968596254579e-05
resnet18_no_weights,CIFAR10,ptq,layer4.0.conv1,78.41020965576172,1.270815573661821e-05,0.034032209051979914,2.75784629700916e-09,9.385560171304442e-11,8.391579936465455e-05
resnet18_no_weights,CIFAR10,ptq,layer4.0.conv2,25.209726333618164,7.011553861957509e-06,0.0054708607494831085,1.5216045707373067e-09,8.324486722280826e-12,8.90038241373582e-06
resnet18_no_weights,CIFAR10,ptq,layer4.0.downsample.0,10.324069023132324,7.011553861957509e-06,0.04032839462161064,1.369444113663576e-08,5.522748262806651e-10,7.7483790569797e-05
resnet18_no_weights,CIFAR10,ptq,layer4.1.conv1,76.01956939697266,7.678297151869629e-06,0.016497302386495803,1.6662971249717076e-09,2.7489407536406846e-11,3.696906205732375e-05
resnet18_no_weights,CIFAR10,ptq,layer4.1.conv2,26.9045467376709,5.785702228422451e-07,0.005838660316334831,1.2555777405430668e-10,7.330891927782155e-13,1.281271632225084e-06
resnet18_no_weights,CIFAR10,ptq,fc,32.82317352294922,4.4241493014851585e-05,0.06410776078701019,4.424149301485158e-06,2.8362230510562876e-07,0.000806355055914644
resnet18_no_weights,IMAGENET100,fp32_unfused,conv1,184.22308349609375,1.828009210669279e-08,1.2532182550754676,5.829111003409691e-12,7.3051483203343e-12,0.005214405164561844
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.0.conv1,59.85025405883789,2.2465488314082904e-07,0.10390669107437134,3.9002583878616154e-10,4.0526294341776244e-11,0.002260668434340645
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.0.conv2,10.432490348815918,4.721728714685014e-07,0.018111962411138747,8.197445685217039e-10,1.484718281180025e-11,0.0010793265653774144
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.1.conv1,78.53519439697266,7.356465658858724e-08,0.13634582360585532,1.2771641768851952e-10,1.7413600157730623e-11,0.0010745231752042417
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.1.conv2,7.361067295074463,4.089787069005979e-07,0.012779630720615387,7.100324772579825e-10,9.073952859000759e-12,0.0008867126880903487
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.0.conv1,110.89600372314453,4.376915967441164e-07,0.19252778424157035,3.7994062217371216e-10,7.314912613046846e-11,0.0020609165408781594
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.0.conv2,11.091434478759766,3.890866992151132e-06,0.009627981318367852,3.377488708464524e-09,3.2518398188094804e-11,0.0009279930777272876
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.0.downsample.0,12.631632804870605,1.2718656989818555e-06,0.1973692625761032,9.936450773295746e-09,1.961149961749132e-09,0.010881056900446613
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.1.conv1,49.42404556274414,5.651141918860958e-07,0.04290281732877096,4.905505137900137e-10,2.1045999083667695e-11,0.0005593791883438825
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.1.conv2,6.295982837677002,3.2768621167633682e-06,0.005465262879927953,2.8444983652459794e-09,1.5545931327594594e-11,0.0004554270201845578
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv1,44.505531311035156,8.0714380601421e-06,0.038633273707495794,3.503228324714453e-09,1.3534117872854541e-10,0.000497371132520062
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv2,23.800302505493164,1.9174614863004535e-05,0.010329992406898074,8.322315478734607e-09,8.59694557031388e-11,0.00029695955229910956
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.0.downsample.0,5.213280200958252,1.1106219062639866e-05,0.04072875156998634,4.3383668213436977e-08,1.7669626448597879e-09,0.0007176148288029556
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv1,63.05207061767578,3.6078135963180102e-06,0.027366350094477337,1.5658913178463587e-09,4.285273001408594e-11,0.0001398407884321555
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv2,6.752213001251221,2.442035111016594e-05,0.002930648004015287,1.0599110724898411e-08,3.106226269026055e-11,0.00012195236804136247
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv1,42.51645278930664,7.932413427624851e-05,0.018453321523136564,1.72144388620331e-08,3.1766357516147384e-10,0.00019663047068105597
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv2,14.811613082885742,0.0002382575039518997,0.0032143257558345795,5.170518748956157e-08,1.6619731585795363e-10,0.0001652172014237968
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.0.downsample.0,5.612489700317383,9.964632772607729e-05,0.021923787891864777,1.946217338399947e-07,4.266845611855005e-09,0.0003864706217427738
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv1,39.18931198120117,5.725274240830913e-05,0.008504624995920394,1.2424640279580975e-08,1.0566690628704371e-10,7.173995739625146e-05
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv2,12.38583755493164,2.6012459784396924e-05,0.0026878987749417624,5.6450650573778045e-09,1.517336345219235e-11,2.1863070980457234e-05
resnet18_no_weights,IMAGENET100,fp32_unfused,fc,245.09335327148438,8.462441473966464e-05,0.4786979556083679,8.462441473966465e-07,4.0509534330432103e-07,0.00010081322770565748
resnet18_no_weights,IMAGENET100,fp32_fused,conv1,184.22308349609375,4.5563123762804025e-07,1.2532182550754676,1.4529057322322713e-10,1.8208079865372716e-10,0.12704068826169382
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.0.conv1,59.85024642944336,5.09636720380513e-07,0.10390667782889472,8.847859728828351e-10,9.193517103186193e-11,0.005904076032732662
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.0.conv2,10.43196964263916,2.418479709831445e-07,0.018111058407359652,4.1987494962351474e-10,7.604379736418667e-12,0.0008159568412574353
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.1.conv1,78.5342025756836,1.7278266284392885e-07,0.13634410169389513,2.999699007707098e-10,4.089912665578929e-11,0.0022674178849491806
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.1.conv2,7.360406398773193,1.147088255493145e-07,0.01277848333120346,1.99147266578671e-10,2.544800026430279e-12,0.0003151665025614892
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.0.conv1,110.89695739746094,1.7902664239954902e-06,0.19252943992614746,1.554050715273863e-09,2.992005138285057e-10,0.008740785966316859
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.0.conv2,11.091102600097656,9.601670853953692e-07,0.009627693229251437,8.334783727390358e-10,8.02447408594712e-12,0.00021014158261654082
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.0.downsample.0,12.6317720413208,9.601670853953692e-07,0.1973714381456375,7.501305354651322e-09,1.4805434258171029e-09,0.006982294140228381
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.1.conv1,49.42509460449219,6.812774131503829e-07,0.04290372795528836,5.913866433597074e-10,2.5372691663096024e-11,0.000710535726741587
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.1.conv2,6.296595573425293,9.240616236638743e-07,0.005465794768598344,8.021368260971131e-10,4.3843152677816804e-12,0.00013468606156055574
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.conv1,44.506229400634766,8.361561413039453e-06,0.038633879688051015,3.6291499188539293e-09,1.4020814133490282e-10,0.0004913917846149869
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.conv2,23.799819946289062,5.305227205099072e-06,0.010329782962799072,2.302615974435361e-09,2.3785523262591377e-11,9.350982145406306e-05
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.downsample.0,5.2133684158325195,5.305227205099072e-06,0.04072944074869156,2.072354376991825e-08,8.440583480798015e-10,0.00030425634710506223
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.1.conv1,63.050193786621094,4.3540876504266635e-06,0.027365535497665405,1.8897949871643505e-09,5.171525180455617e-11,0.00018874589427882296
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.1.conv2,6.752029895782471,5.563374088524142e-06,0.0029305685311555862,2.4146588925886032e-09,7.076323364095158e-12,3.008921514804199e-05
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.conv1,42.515384674072266,5.960616545053199e-05,0.018452857931454975,1.2935365766174478e-08,2.386944667746239e-10,0.00011153625533484888
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.conv2,14.811041831970215,2.1939022190053947e-05,0.0032142017864518696,4.761072523883235e-09,1.5303047811692405e-11,1.0275905976668304e-05
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.downsample.0,5.6123552322387695,2.1939022190053947e-05,0.021923262625932693,4.2849652714949116e-08,9.394041898998393e-10,7.938524346779256e-05
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.1.conv1,39.18825912475586,1.9189690647181123e-05,0.008504396511448754,4.164429393919515e-09,3.541595880982377e-11,2.8871818560421365e-05
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.1.conv2,12.38686752319336,7.490925213460287e-08,0.00268812229235967,1.6256348119488468e-11,4.3699051772356155e-14,6.039264103787058e-08
resnet18_no_weights,IMAGENET100,fp32_fused,fc,245.12603759765625,8.464074198855087e-05,0.47876179218292236,8.464074198855088e-07,4.0522753326130943e-07,0.00010846140441195717
resnet18_no_weights,IMAGENET100,ptq,conv1,184.22308349609375,1.5509287720760767e-07,1.2532182550754676,4.9455636864670814e-11,6.197870693518873e-11,0.16696365760837822
resnet18_no_weights,IMAGENET100,ptq,layer1.0.conv1,73.75415802001953,1.993849991777097e-07,0.12804541322920057,3.461545124613015e-10,4.4323497589259814e-11,0.006510089021086117
resnet18_no_weights,IMAGENET100,ptq,layer1.0.conv2,10.85433292388916,1.0421462803833492e-07,0.018844327992863126,1.8092817367766478e-10,3.40946984793162e-12,0.0006405922260859774
resnet18_no_weights,IMAGENET100,ptq,layer1.1.conv1,94.61537170410156,7.444138105938691e-08,0.16426279809739855,1.2923850878365784e-10,2.1229079074738856e-11,0.0032475958957716273
resnet18_no_weights,IMAGENET100,ptq,layer1.1.conv2,7.807002544403076,5.628044519312425e-08,0.013553823861810897,9.770910623806293e-11,1.3243320156456734e-12,0.00028221873799338937
resnet18_no_weights,IMAGENET100,ptq,layer2.0.conv1,124.47262573242188,8.633731454210647e-07,0.21609830856323242,7.494558554002297e-10,1.6195614269480014e-10,0.006386784215768178
resnet18_no_weights,IMAGENET100,ptq,layer2.0.conv2,10.883299827575684,4.835084155274672e-07,0.009447308878103891,4.197121662564819e-10,3.965150474523078e-12,0.00017959129677533553
