model,dataset,variant,probe_seed,canonical_layer,quantized_layer,weight_shape,hessian_trace,seed,n_seeds,metric_std
resnet50_no_weights,IMAGENET100,ptq,44,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",124.66464812180092,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",123.60623444858928,aggregate,3,6.614860306716255
resnet50_no_weights,IMAGENET100,ptq,42,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",142.17953770955404,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",138.41603291829426,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",145.08430201212565,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",141.89329087999133,aggregate,3,3.3433375708283988
resnet50_no_weights,IMAGENET100,ptq,42,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",164.18123575846354,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",150.7776539142315,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",150.95052159627278,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",155.30313708965593,aggregate,3,7.689144802166626
resnet50_no_weights,IMAGENET100,ptq,42,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",652.6736089533025,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",621.1333536783854,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",602.7118072509766,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",625.5062566275549,aggregate,3,25.26632378261182
resnet50_no_weights,IMAGENET100,ptq,42,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",149.4401340484619,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",154.8464382396025,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",148.85648574829102,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",151.04768601211848,aggregate,3,3.302733746297781
resnet50_no_weights,IMAGENET100,ptq,42,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",50.83473283594305,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",43.95067477226257,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",48.48818639119466,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",47.75786466646676,aggregate,3,3.499655871973443
resnet50_no_weights,IMAGENET100,ptq,42,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",133.97200876871744,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",130.78978729248047,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",116.73840866088867,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",127.1667349073622,aggregate,3,9.170284870609116
resnet50_no_weights,IMAGENET100,ptq,42,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",414.9113551548549,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",431.0752868652344,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",385.1615676879883,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",410.38273656935917,aggregate,3,23.289454521122362
resnet50_no_weights,IMAGENET100,ptq,42,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",63.20435069157527,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",65.16547756195068,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",65.64101168314616,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",64.6702799788907,aggregate,3,1.291605466720445
resnet50_no_weights,IMAGENET100,ptq,42,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",105.24957809448242,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",94.34595200111126,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",101.4158545407382,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",100.33712821211063,aggregate,3,5.531275021644363
resnet50_no_weights,IMAGENET100,ptq,42,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",92.63682665143695,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",121.01412773132324,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",126.25209939890894,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",113.30101792722304,aggregate,3,18.086339806862892
resnet50_no_weights,IMAGENET100,ptq,42,fc,fc,"(100, 2048)",21.700861899058022,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,fc,fc,"(100, 2048)",21.614394220812567,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,fc,fc,"(100, 2048)",18.429964701334637,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",fc,fc,"(100, 2048)",20.581740273735075,aggregate,3,1.8639937634900277
resnet50_no_weights,IMAGENET100,fp32_fused,42,conv1,conv1,"(64, 3, 7, 7)",8120.6689860026045,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,conv1,conv1,"(64, 3, 7, 7)",7720.1530650745735,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,conv1,conv1,"(64, 3, 7, 7)",9803.65185546875,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",conv1,conv1,"(64, 3, 7, 7)",8548.157968848642,aggregate,3,1105.5776432411042
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",63.55901972452799,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",79.5488185176143,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",76.95667544278231,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",73.35483789497486,aggregate,3,8.581861199730668
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",79.97530899047851,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",87.98596363067627,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",97.39501177469889,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",88.45209479861789,aggregate,3,8.719201223273767
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",109.78917795069077,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",76.23247286478679,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",75.12574005126953,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",87.04913028891569,aggregate,3,19.701231944347555
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",89.19994552612305,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",93.12876052856446,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",87.73998069763184,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",90.02289558410645,aggregate,3,2.7870543796305287
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",11.583497007687887,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",14.847634156545004,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",12.262854746409825,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",12.897995303547573,aggregate,3,1.7222660877832445
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",3.9704656490573176,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",3.187700618306796,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",2.693922611146138,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",3.2840296261700836,aggregate,3,0.6437002332039502
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",6.645375339190165,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",7.6331432898839315,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",5.171885299682617,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",6.483467976252238,aggregate,3,1.2385912236135814
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",2.0820460627476374,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",2.907739855845769,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",2.4007421175638837,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",2.4635093453857633,aggregate,3,0.41641007871631536
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.7336633995175361,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.9026637931956965,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.8406881123781205,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.8256717683637843,aggregate,3,0.08549503615129336
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",2.741781458258629,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",2.749291330575943,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",2.7137895047664644,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",2.734954097867012,aggregate,3,0.018709744690652595
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",17.569921906789144,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",16.68362855911255,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",15.048487091064453,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",16.434012518988716,aggregate,3,1.2791166905730214
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",18.90127534866333,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",20.701915995279947,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",30.66855239868164,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",23.42391458087497,aggregate,3,6.338308884707174
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",30.369065920511883,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",32.58815221786499,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",29.051949854250307,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",30.669722664209058,aggregate,3,1.787170290502966
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",71.05979392642067,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",70.64816106160482,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",70.78747126261393,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",70.83180875021314,aggregate,3,0.2093675319959662
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",21.82484941482544,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",20.088168919086456,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",21.587441126505535,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",21.166819820139143,aggregate,3,0.9416509430766147
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",15.520528256893158,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",15.66406284059797,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",12.554424635569255,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",14.579671911020128,aggregate,3,1.7553832741657063
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",21.4159201780955,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",24.394505801953766,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",17.6619917233785,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",21.157472567809254,aggregate,3,3.3736897945721904
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",8.474458074569702,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",7.022981107234955,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",8.107366291681926,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",7.868268491162194,aggregate,3,0.7547000499111209
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",7.7097922500811125,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",6.884088142712911,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",7.559972969690959,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",7.384617787494994,aggregate,3,0.4398964630153493
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",16.426765513420104,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",19.924904362908727,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",16.4323309730081,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",17.594666949778976,aggregate,3,2.018046715204415
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",20.915565045674644,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",22.010134110083946,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",24.748183409372967,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",22.557960855043852,aggregate,3,1.9741647568805971
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",16.128880055745444,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",14.250586668650309,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",16.311804866790773,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",15.563757197062175,aggregate,3,1.140911039100384
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",22.593930417841133,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",24.373687002393936,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",21.696153259277345,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",22.88792355983747,aggregate,3,1.362762162681972
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",90.92942797342936,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",102.24784342447917,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",84.18416947584886,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",92.45381362458579,aggregate,3,9.127808764467794
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",91.84213574727376,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",67.72069485982259,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",70.49713668823242,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",76.68665576510959,aggregate,3,13.1982418307883
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",150.63849482043037,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",174.4224796295166,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",160.0070317586263,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",161.68933540285775,aggregate,3,11.980905329450566
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",156.02278568433678,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",135.48807017008463,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",153.0219310760498,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",148.1775956434904,aggregate,3,11.09140769470584
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",27.236549344556085,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",25.617507870992025,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",26.262120280947006,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",26.37205916549837,aggregate,3,0.8151004490444229
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",17.75812474419089,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",25.733769607543945,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",22.25678589469508,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",21.916226748809972,aggregate,3,3.9987139364384374
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",44.36929588317871,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",44.42239112854004,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",50.59352615901402,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",46.46173772357759,aggregate,3,3.5783322278227123
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",29.442909940083823,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",35.061601638793945,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",24.36426970163981,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",29.622927093505858,aggregate,3,5.350937513656751
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",21.193900108337402,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",21.330642636617025,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",20.201797008514404,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",20.908779917822944,aggregate,3,0.6160708200368289
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",56.68920351664225,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",49.81186180114746,43,3,
