model,dataset,stage,layer,calib_min,calib_max,range_width,scale,zero_point,act_p99,act_p999,act_max,outlier_factor,range_over_p99
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv1,-3.5145421028137207,3.289114475250244,6.803656578063965,0.02668100595474243,132,0.4068662226200104,0.7541660070419312,1.5848758220672607,3.89532414822118,16.722097337675013
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv2,-3.0007901191711426,4.477757453918457,7.4785475730896,0.0293276384472847,102,0.36161112785339355,0.6669357419013977,1.5172972679138184,4.195936327847106,20.681187599186924
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv3,-11.649043083190918,10.523221969604492,22.17226505279541,0.08695005625486374,134,0.16336411237716675,0.30954405665397644,1.0010347366333008,6.127629392201897,135.72298548413872
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv1,-3.138540029525757,3.385169267654419,6.523709297180176,0.0255831740796566,123,0.46388834714889526,0.8320242762565613,2.014777660369873,4.343238351971763,14.063102333299712
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv2,-4.652151107788086,4.338837623596191,8.990988731384277,0.03525878116488457,132,0.3862752914428711,0.7691038250923157,2.3573153018951416,6.102682087403929,23.276116620868606
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv3,-6.020198345184326,4.299919605255127,10.320117950439453,0.04047105088829994,149,0.08649419248104095,0.15880224108695984,0.6949837803840637,8.03503403464227,119.31573270311259
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv1,-3.467703342437744,3.875379800796509,7.343083143234253,0.028796404600143433,120,0.48673656582832336,0.8524183034896851,3.6435437202453613,7.485658518473572,15.086360176655042
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv2,-3.285633087158203,3.077049970626831,6.362683057785034,0.024951700121164322,132,0.5302441120147705,0.9384258389472961,2.3516435623168945,4.435020604719863,11.999535522626973
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv3,-2.993419885635376,4.3344902992248535,7.3279101848602295,0.0287369042634964,104,0.2151109129190445,0.3771020174026489,1.4003171920776367,6.509745010494361,34.06572955979243
resnet50_no_weights,CIFAR10,QAT,layer3.0.downsample.0,-3.814640998840332,3.510117292404175,7.324758291244507,0.028724543750286102,133,0.41781747341156006,0.7802800536155701,2.3335139751434326,5.585008104351984,17.531000394589643
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv1,-4.029951095581055,3.7168257236480713,7.746776819229126,0.030379515141248703,133,0.4417072534561157,0.6903783082962036,1.5150599479675293,3.4300092111076297,17.53826037180705
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv2,-2.8546953201293945,3.6313507556915283,6.486046075820923,0.025435473769903183,112,0.3428112268447876,0.6366145610809326,1.9150137901306152,5.586205001966472,18.92016820895299
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv3,-5.844274520874023,5.2916789054870605,11.135953426361084,0.0436704084277153,134,0.08942154049873352,0.1551961451768875,0.48466503620147705,5.420003206144065,124.53323174989143
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv1,-4.801507472991943,4.433429718017578,9.234937191009521,0.036215443164110184,133,0.394854873418808,0.6470398902893066,1.4907914400100708,3.7755427129522685,23.388180855031173
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv2,-3.2115094661712646,3.994326114654541,7.205835580825806,0.028258178383111954,114,0.3219465911388397,0.5849336385726929,2.030001640319824,6.305398771699944,22.382083796371937
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv3,-6.516582489013672,4.900869846343994,11.417452335357666,0.04477431997656822,146,0.07638538628816605,0.13411599397659302,0.6609764099121094,8.653178860921866,149.4716841816444
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv1,-5.196106433868408,4.091684818267822,9.28779125213623,0.03642271086573601,143,0.3996782898902893,0.6710148453712463,1.6314760446548462,4.081973141705251,23.23816801429396
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv2,-2.529064416885376,3.8026232719421387,6.331687688827515,0.024830149486660957,102,0.3413127660751343,0.614184558391571,1.3728561401367188,4.022281838220219,18.550984077266246
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv3,-2.901179790496826,2.5499119758605957,5.451091766357422,0.021376829594373703,136,0.08729349076747894,0.1452951580286026,0.3577093482017517,4.097778025105805,62.44556974903583
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv1,-4.553369522094727,3.91986083984375,8.473230361938477,0.033228352665901184,137,0.3736213445663452,0.6419693827629089,1.7138495445251465,4.587129641949063,22.678657108771944
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv2,-3.3021161556243896,4.21929931640625,7.52141547203064,0.02949574775993824,112,0.321540504693985,0.576076865196228,2.001753807067871,6.225510558842255,23.391813355486537
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv3,-2.094346523284912,2.0939152240753174,4.1882617473602295,0.01642455719411373,128,0.07454588264226913,0.12120909988880157,0.3287162780761719,4.409583285150918,56.18367640046419
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv1,-4.345269680023193,4.128293991088867,8.47356367111206,0.03322966396808624,131,0.33265548944473267,0.5578814148902893,1.1391198635101318,3.424323059906652,25.472490128619558
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv2,-4.253611087799072,5.363678932189941,9.617290019989014,0.03771486505866051,113,0.2940753698348999,0.5348384380340576,1.7176275253295898,5.8407731538139425,32.70348695094174
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv3,-3.167020320892334,3.1195881366729736,6.286608457565308,0.024653367698192596,128,0.06791623681783676,0.11844827234745026,0.480864554643631,7.080259112903942,92.56414595565847
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv1,-4.813949108123779,4.571274757385254,9.385223865509033,0.03680479899048805,131,0.34415608644485474,0.5696064829826355,1.204637050628662,3.5002636828905396,27.270253920128937
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv2,-5.040140628814697,4.661083698272705,9.701224327087402,0.03804401680827141,132,0.3929654061794281,0.7077347636222839,1.8165889978408813,4.622770781536496,24.687222270801673
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv3,-8.945270538330078,10.586702346801758,19.531972885131836,0.0765959694981575,117,0.11933339387178421,0.23911258578300476,0.9897390604019165,8.29389853325822,163.67566740050685
resnet50_no_weights,CIFAR10,QAT,layer4.0.downsample.0,-4.374997138977051,4.270052433013916,8.645049571990967,0.033902157098054886,129,0.3557102084159851,0.6541180610656738,2.093024730682373,5.884072711893291,24.303630785543884
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv1,-1.9953951835632324,2.104724407196045,4.100119590759277,0.016078900545835495,124,0.4581957757472992,0.7644516229629517,1.8190546035766602,3.970037917983539,8.948401115379435
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv2,-1.9136978387832642,1.7799911499023438,3.693688988685608,0.014485054649412632,132,0.3462560474872589,0.6359206438064575,1.7732384204864502,5.121176751582078,10.66750751500311
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv3,-0.7210114598274231,1.54690682888031,2.267918288707733,0.008893797174096107,81,0.07219894230365753,0.18128952383995056,1.7245137691497803,23.88558217233631,31.412070819115623
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv1,-2.352290153503418,3.227558135986328,5.579848289489746,0.02188175730407238,108,0.40329644083976746,0.7338252663612366,1.5510371923446655,3.8458985383431727,13.835600130442657
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv2,-1.4340643882751465,3.4914753437042236,4.92553973197937,0.019315842539072037,74,0.4487278461456299,0.9130041003227234,2.1285572052001953,4.743537142799457,10.976675003094945
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv3,-1.330212116241455,2.863386631011963,4.193598747253418,0.01644548587501049,81,0.12034676969051361,0.32095617055892944,3.081707000732422,25.606894216250318,34.845960203483386
resnet50_no_weights,CIFAR10,QAT,fc,-6.591286659240723,15.451677322387695,22.042963981628418,0.08644299954175949,76,11.933348655700684,14.558879852294922,15.457587242126465,1.2953268766468342,1.847173380884859
