model,dataset,stage,layer,calib_min,calib_max,range_width,scale,zero_point,act_p99,act_p999,act_max,outlier_factor,range_over_p99,seed,n_seeds,metric_std
resnet18_no_weights,IMAGENET100,PTQ,layer3.1.conv2,-5.982751369476318,2.025857448577881,8.0086088180542,0.03140630945563316,190,0.2544479966163635,0.5325592160224915,2.103893518447876,8.268461714870405,31.47444241869565,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer4.0.conv1,-1.7235431671142578,1.8899322748184204,3.6134754419326782,0.014170491136610508,122,0.271811842918396,0.5131877064704895,1.6677842140197754,6.135804077236184,13.294032383340724,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer4.0.conv2,-1.8129992485046387,3.2440149784088135,5.057014226913452,0.019831430166959763,91,0.4053944945335388,0.7559409737586975,2.4866819381713867,6.133980534276003,12.47430415337098,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer4.0.downsample.0,-1.4589076042175293,1.8242504596710205,3.28315806388855,0.012875129468739033,113,0.18449515104293823,0.42701759934425354,1.7034718990325928,9.233152683975621,17.795362345997095,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer4.1.conv1,-1.9324344396591187,1.8261178731918335,3.758552312850952,0.01473942119628191,131,0.1948433816432953,0.44057178497314453,1.524868369102478,7.826123506181458,19.290120511929057,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer4.1.conv2,-5.317393779754639,20.425399780273438,25.742793560028076,0.1009521335363388,53,2.609884738922119,5.045532703399658,13.336461067199707,5.10998086172482,9.8635748836402,44,3,
resnet18_no_weights,IMAGENET100,PTQ,fc,-5.140276908874512,26.051841735839844,31.192118644714355,0.12232203781604767,42,8.206892013549805,16.344642639160156,20.932804107666016,2.5506372050595254,3.800722440750446,44,3,
resnet18_no_weights,IMAGENET100,PTQ,conv1,-4.474223613739014,4.170925140380859,8.645148754119873,0.033902544528245926,132,0.7662997245788574,1.249871055285136,3.759925683339437,4.905470928804525,11.283247229181185,aggregate,3,0.6411158029369403
resnet18_no_weights,IMAGENET100,PTQ,fc,-5.140276908874512,26.051841735839844,31.192118644714355,0.12232203781604767,42,8.217792828877768,16.250911076863606,21.34043820699056,2.596160151457497,3.7960106284636868,aggregate,3,0.09646695577374077
resnet18_no_weights,IMAGENET100,PTQ,layer1.0.conv1,-4.130232810974121,3.185574531555176,7.315807342529297,0.028689440339803696,144,0.4457421898841858,0.7529624303181967,3.133986790974935,7.026494035504415,16.413089888517,aggregate,3,1.0923742491256763
resnet18_no_weights,IMAGENET100,PTQ,layer1.0.conv2,-5.151432514190674,2.822547197341919,7.973979711532593,0.03127051144838333,165,0.6282124519348145,0.9637910922368368,2.610487699508667,4.1521783710718365,12.69797670414337,aggregate,3,0.24739796110679396
resnet18_no_weights,IMAGENET100,PTQ,layer1.1.conv1,-2.7692923545837402,2.104811429977417,4.874103784561157,0.01911413110792637,145,0.43003498514493305,0.6834472417831421,1.8071536620457966,4.202202396990057,11.334286998695735,aggregate,3,0.19835862827398598
resnet18_no_weights,IMAGENET100,PTQ,layer1.1.conv2,-4.22941255569458,5.310763835906982,9.540176391601562,0.037412457168102264,113,0.6860727866490682,1.1336875756581624,4.416523615519206,6.426610317357244,13.906613440980404,aggregate,3,1.464467967910264
resnet18_no_weights,IMAGENET100,PTQ,layer2.0.conv1,-2.6974995136260986,2.396686315536499,5.094185829162598,0.019977198913693428,135,0.42617162068684894,0.7055465380350748,2.037307620048523,4.780545634091687,11.953417017289471,aggregate,3,0.4667051163298599
resnet18_no_weights,IMAGENET100,PTQ,layer2.0.conv2,-2.3319265842437744,4.77102518081665,7.102951765060425,0.027854714542627335,84,0.5617705980936686,0.9369372129440308,3.8706318537394204,6.898919605542953,12.644842908152937,aggregate,3,1.2859224487766956
