model,dataset,variant,canonical_layer,weight_shape,trace_raw,trace_per_param,probe_seed
resnet50_no_weights,CIFAR10,qat,layer3.3.conv3,"(1024, 256, 1, 1)",10.354400491714477,3.949890324292937e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer3.4.conv1,"(256, 1024, 1, 1)",28.327219755753227,0.00010805976774503031,20260811
resnet50_no_weights,CIFAR10,qat,layer3.4.conv2,"(256, 256, 3, 3)",11.880077372206019,2.0141732740963438e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer3.4.conv3,"(1024, 256, 1, 1)",9.609976308099155,3.665915034522688e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer3.5.conv1,"(256, 1024, 1, 1)",34.443538308143616,0.0001313916714025254,20260811
resnet50_no_weights,CIFAR10,qat,layer3.5.conv2,"(256, 256, 3, 3)",5.2541643597862935,8.90802062952049e-06,20260811
resnet50_no_weights,CIFAR10,qat,layer3.5.conv3,"(1024, 256, 1, 1)",4.830586258570353,1.8427224191934025e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.0.conv1,"(512, 1024, 1, 1)",30.858511307660272,5.885793935329489e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.0.conv2,"(512, 512, 3, 3)",9.120237434611601,3.865660533740404e-06,20260811
resnet50_no_weights,CIFAR10,qat,layer4.0.conv3,"(2048, 512, 1, 1)",7.950583145022392,7.582266945860283e-06,20260811
resnet50_no_weights,CIFAR10,qat,layer4.0.downsample.0,"(2048, 1024, 1, 1)",65.38927327031675,3.11800352431854e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.1.conv1,"(512, 2048, 1, 1)",27.134596475740757,2.5877567744961507e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.1.conv2,"(512, 512, 3, 3)",77.13106883655895,3.269240859839501e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.1.conv3,"(2048, 512, 1, 1)",17.313186645507812,1.651114143896848e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.2.conv1,"(512, 2048, 1, 1)",31.995444893836975,3.051323403724382e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.2.conv2,"(512, 512, 3, 3)",8.869179129600525,3.7592481526694933e-06,20260811
resnet50_no_weights,CIFAR10,qat,layer4.2.conv3,"(2048, 512, 1, 1)",4.972907670906612,4.74253432360326e-06,20260811
resnet50_no_weights,CIFAR10,qat,fc,"(10, 2048)",5.3689450496851014,0.0002621555200041553,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,conv1,"(64, 3, 3, 3)",182.20724868774414,0.10544400965725934,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.0.conv1,"(64, 64, 1, 1)",2.9583099303038223,0.0007222436353280816,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.0.conv2,"(64, 64, 3, 3)",4.116869779995509,0.00011167724012574624,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.0.conv3,"(256, 64, 1, 1)",1.7015605370203655,0.00010385501324587192,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.0.downsample.0,"(256, 64, 1, 1)",6.319279013008907,0.0003856981819463444,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.1.conv1,"(64, 256, 1, 1)",3.466850763461629,0.00021159977804331232,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.1.conv2,"(64, 64, 3, 3)",2.9815823978847926,8.088059890095467e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.1.conv3,"(256, 64, 1, 1)",1.3553104948353123,8.27215878195381e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.2.conv1,"(64, 256, 1, 1)",6.860305180916419,0.00041871979863991816,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.2.conv2,"(64, 64, 3, 3)",8.68442496231624,0.00023558010422949872,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.2.conv3,"(256, 64, 1, 1)",3.9478021462758384,0.00024095472084203115,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.0.conv1,"(128, 256, 1, 1)",34.83447971576598,0.001063063956169616,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.0.conv2,"(128, 128, 3, 3)",45.22321662902832,0.00030668956589781577,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.0.conv3,"(512, 128, 1, 1)",18.62934154622695,0.0002842611930271446,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.0.downsample.0,"(512, 256, 1, 1)",36.747400999069214,0.00028036042021994945,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.1.conv1,"(128, 512, 1, 1)",4.9574632417588,7.564488589109497e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.1.conv2,"(128, 128, 3, 3)",6.32748121750064,4.291097830878798e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.1.conv3,"(512, 128, 1, 1)",5.265408402995059,8.03437561492166e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.2.conv1,"(128, 512, 1, 1)",6.4222162859780445,9.799524362149116e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.2.conv2,"(128, 128, 3, 3)",5.897872012002128,3.999750442167242e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.2.conv3,"(512, 128, 1, 1)",5.566379904747009,8.493621680827346e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.3.conv1,"(128, 512, 1, 1)",10.212798057976416,0.00015583493130457178,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.3.conv2,"(128, 128, 3, 3)",11.168124716622488,7.573869301094895e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.3.conv3,"(512, 128, 1, 1)",7.846276455455357,0.00011972467735985346,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.0.conv1,"(256, 512, 1, 1)",76.94344925462154,0.0005870319309587215,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.0.conv2,"(256, 256, 3, 3)",56.22788613637288,9.532993933168688e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.0.conv3,"(1024, 256, 1, 1)",29.278608918190002,0.00011168902938152314,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.0.downsample.0,"(1024, 512, 1, 1)",34.69802326626248,6.618122723820206e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.1.conv1,"(256, 1024, 1, 1)",13.541130470507072,5.16553133793147e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.1.conv2,"(256, 256, 3, 3)",17.90788778577532,3.0361409142007308e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.1.conv3,"(1024, 256, 1, 1)",11.433303314706553,4.3614590891672336e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.2.conv1,"(256, 1024, 1, 1)",19.137661753474056,7.300438596143362e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.2.conv2,"(256, 256, 3, 3)",12.734267371041435,2.1589944408910853e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.2.conv3,"(1024, 256, 1, 1)",10.119475099775526,3.860273399267397e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.3.conv1,"(256, 1024, 1, 1)",42.81034501393636,0.0001633085060651259,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.3.conv2,"(256, 256, 3, 3)",27.197112464904784,4.611055580123017e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.3.conv3,"(1024, 256, 1, 1)",14.899884585676523,5.6838548987108316e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.4.conv1,"(256, 1024, 1, 1)",39.69415111541748,0.00015142116972128862,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.4.conv2,"(256, 256, 3, 3)",19.16996607669564,3.2501163188842166e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.4.conv3,"(1024, 256, 1, 1)",11.55450211073223,4.407692760746853e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.5.conv1,"(256, 1024, 1, 1)",54.95206279754639,0.0002096254836942535,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.5.conv2,"(256, 256, 3, 3)",6.845659698758807,1.1606275259668659e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.5.conv3,"(1024, 256, 1, 1)",6.337838005375218,2.417693330907905e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.0.conv1,"(512, 1024, 1, 1)",60.64808262719048,0.0001156770374816713,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.0.conv2,"(512, 512, 3, 3)",14.230667471885681,6.031743143668993e-06,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.0.conv3,"(2048, 512, 1, 1)",9.903899887333745,9.445094954808946e-06,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.0.downsample.0,"(2048, 1024, 1, 1)",88.38500963408372,4.2145256821672304e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.1.conv1,"(512, 2048, 1, 1)",33.81925979027381,3.2252559461854755e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.1.conv2,"(512, 512, 3, 3)",100.32040850321452,4.252133200039949e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.1.conv3,"(2048, 512, 1, 1)",20.34394621079968,1.9401498995589904e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.2.conv1,"(512, 2048, 1, 1)",38.42350320255055,3.664350815062575e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.2.conv2,"(512, 512, 3, 3)",10.9412944487163,4.637525112879563e-06,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.2.conv3,"(2048, 512, 1, 1)",5.9497436129528545,5.6741176728752656e-06,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,fc,"(10, 2048)",5.529740631580353,0.00027000686677638443,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,conv1,"(64, 3, 3, 3)",23.1393101340846,0.013390804475743402,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.0.conv1,"(64, 64, 3, 3)",44.13646608240464,0.0011972782682943967,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.0.conv2,"(64, 64, 3, 3)",60.911131772128016,0.0016523201978116324,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.1.conv1,"(64, 64, 3, 3)",69.24392362741324,0.0018783616435387705,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,"(64, 64, 3, 3)",35.55710671164773,0.0009645482506414856,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,"(128, 64, 3, 3)",56.431158277723526,0.0007653965695220747,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,"(128, 128, 3, 3)",67.61565544491722,0.00045854801055852067,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,"(128, 64, 1, 1)",44.0697151317931,0.005379603897923963,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 128, 3, 3)",60.50329645474752,0.0004103142391950651,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",40.77574751112196,0.0002765282356168753,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 128, 3, 3)",73.19937229156494,0.0002482075069565326,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",101.51131493704659,0.00017210441578682214,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(256, 128, 1, 1)",35.133327342845774,0.0010721840619764946,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 256, 3, 3)",84.44766304709695,0.00014317434191741426,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",54.37711572647095,9.219210429970796e-05,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,"(512, 256, 3, 3)",69.48001607259114,5.889893940615433e-05,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.conv2,"(512, 512, 3, 3)",57.33592073845141,2.4302131118118033e-05,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.downsample.0,"(512, 256, 1, 1)",23.775475006103516,0.00018139247898943723,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.1.conv1,"(512, 512, 3, 3)",51.50605659484863,2.1831112583943953e-05,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.1.conv2,"(512, 512, 3, 3)",19.12072109453606,8.10441805290055e-06,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,fc,"(10, 512)",4.589435187253085,0.0008963740600103681,20260811
resnet18_no_weights,CIFAR10,fp32_fused,conv1,"(64, 3, 3, 3)",235.29688008626303,0.13616717597584665,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer1.0.conv1,"(64, 64, 3, 3)",98.0247917175293,0.0026590926572680473,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer1.0.conv2,"(64, 64, 3, 3)",63.063563664754234,0.0017107086497600433,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer1.1.conv1,"(64, 64, 3, 3)",404.00999999046326,0.010959472655991299,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer1.1.conv2,"(64, 64, 3, 3)",42.12760809696082,0.001142784507838564,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.conv1,"(128, 64, 3, 3)",217.52507647346047,0.002950372673522413,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.conv2,"(128, 128, 3, 3)",42.39381270938449,0.00028750144252783535,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.downsample.0,"(128, 64, 1, 1)",25.965132651790494,0.0031695718569080193,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer2.1.conv1,"(128, 128, 3, 3)",162.83124028419962,0.0011042700214586021,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer2.1.conv2,"(128, 128, 3, 3)",21.519218730926514,0.00014593654195778073,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.conv1,"(256, 128, 3, 3)",274.25466594290225,0.0009299542437842551,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.conv2,"(256, 256, 3, 3)",61.083229573567706,0.00010356179059103683,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.downsample.0,"(256, 128, 1, 1)",29.409731819516136,0.0008975137884373821,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer3.1.conv1,"(256, 256, 3, 3)",122.95208681546725,0.00020845555083460023,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer3.1.conv2,"(256, 256, 3, 3)",17.96202950250535,3.0453202145903438e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.conv1,"(512, 256, 3, 3)",108.76143035888671,9.21982068878909e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.conv2,"(512, 512, 3, 3)",23.15575957828098,9.81469030519315e-06,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.downsample.0,"(512, 256, 1, 1)",8.957057849220607,6.833692817093359e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer4.1.conv1,"(512, 512, 3, 3)",113.55011887983842,4.812881422247926e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer4.1.conv2,"(512, 512, 3, 3)",3.2216761231422426,1.3655243441866737e-06,20260811
resnet18_no_weights,CIFAR10,fp32_fused,fc,"(10, 512)",4.762546215738569,0.0009301848077614392,20260811
resnet18_no_weights,CIFAR10,ptq,conv1,"(64, 3, 3, 3)",181.974486214774,0.10530930915206829,20260811
resnet18_no_weights,CIFAR10,ptq,layer1.0.conv1,"(64, 64, 3, 3)",83.8308515548706,0.0022740573880987037,20260811
resnet18_no_weights,CIFAR10,ptq,layer1.0.conv2,"(64, 64, 3, 3)",56.97070114953177,0.0015454291761483228,20260811
resnet18_no_weights,CIFAR10,ptq,layer1.1.conv1,"(64, 64, 3, 3)",310.0630212599231,0.008410997755531769,20260811
resnet18_no_weights,CIFAR10,ptq,layer1.1.conv2,"(64, 64, 3, 3)",36.00658199704927,0.0009767410480970395,20260811
resnet18_no_weights,CIFAR10,ptq,layer2.0.conv1,"(128, 64, 3, 3)",193.74982804518478,0.0026279002284774412,20260811
resnet18_no_weights,CIFAR10,ptq,layer2.0.conv2,"(128, 128, 3, 3)",35.45504334767659,0.00024044490117510712,20260811
resnet18_no_weights,CIFAR10,ptq,layer2.0.downsample.0,"(128, 64, 1, 1)",25.33429495493571,0.0030925653021161756,20260811
resnet18_no_weights,CIFAR10,ptq,layer2.1.conv1,"(128, 128, 3, 3)",136.1404470716204,0.000923261495440134,20260811
resnet18_no_weights,CIFAR10,ptq,layer2.1.conv2,"(128, 128, 3, 3)",18.479642591168805,0.00012532309699957143,20260811
resnet18_no_weights,CIFAR10,ptq,layer3.0.conv1,"(256, 128, 3, 3)",270.2214063008626,0.0009162780975371047,20260811
resnet18_no_weights,CIFAR10,ptq,layer3.0.conv2,"(256, 256, 3, 3)",58.264467065984554,9.878280142209296e-05,20260811
resnet18_no_weights,CIFAR10,ptq,layer3.0.downsample.0,"(256, 128, 1, 1)",26.185300445556642,0.0007991119520738721,20260811
resnet18_no_weights,CIFAR10,ptq,layer3.1.conv1,"(256, 256, 3, 3)",113.428781636556,0.00019230953917873128,20260811
resnet18_no_weights,CIFAR10,ptq,layer3.1.conv2,"(256, 256, 3, 3)",20.049819810049875,3.399288569140943e-05,20260811
resnet18_no_weights,CIFAR10,ptq,layer4.0.conv1,"(512, 256, 3, 3)",116.37404823303223,9.865150301872443e-05,20260811
resnet18_no_weights,CIFAR10,ptq,layer4.0.conv2,"(512, 512, 3, 3)",22.958684158325195,9.731158853456792e-06,20260811
resnet18_no_weights,CIFAR10,ptq,layer4.0.downsample.0,"(512, 256, 1, 1)",8.777433427174886,6.696650258769902e-05,20260811
resnet18_no_weights,CIFAR10,ptq,layer4.1.conv1,"(512, 512, 3, 3)",90.22171582673725,3.82409480738056e-05,20260811
resnet18_no_weights,CIFAR10,ptq,layer4.1.conv2,"(512, 512, 3, 3)",3.170424816655178,1.3438012087737943e-06,20260811
resnet18_no_weights,CIFAR10,ptq,fc,"(10, 512)",4.361044410112742,0.0008517664863501448,20260811
resnet18_no_weights,CIFAR10,qat,conv1,"(64, 3, 3, 3)",125.1789897115607,0.072441544971968,20260811
resnet18_no_weights,CIFAR10,qat,layer1.0.conv1,"(64, 64, 3, 3)",48.02931037902832,0.001302878428250551,20260811
resnet18_no_weights,CIFAR10,qat,layer1.0.conv2,"(64, 64, 3, 3)",26.86363787121243,0.0007287228155168302,20260811
resnet18_no_weights,CIFAR10,qat,layer1.1.conv1,"(64, 64, 3, 3)",177.64173757618872,0.004818840537548522,20260811
resnet18_no_weights,CIFAR10,qat,layer1.1.conv2,"(64, 64, 3, 3)",21.243257915272434,0.0005762602516078677,20260811
resnet18_no_weights,CIFAR10,qat,layer2.0.conv1,"(128, 64, 3, 3)",115.1406234535011,0.0015616946540459677,20260811
resnet18_no_weights,CIFAR10,qat,layer2.0.conv2,"(128, 128, 3, 3)",23.830040407180785,0.00016160780441067698,20260811
resnet18_no_weights,CIFAR10,qat,layer2.0.downsample.0,"(128, 64, 1, 1)",12.82930984099706,0.0015660778614498365,20260811
resnet18_no_weights,CIFAR10,qat,layer2.1.conv1,"(128, 128, 3, 3)",82.54895074026925,0.0005598209007450986,20260811
resnet18_no_weights,CIFAR10,qat,layer2.1.conv2,"(128, 128, 3, 3)",11.72196814417839,7.949468413749451e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer3.0.conv1,"(256, 128, 3, 3)",155.29439392089844,0.0005265787554283937,20260811
resnet18_no_weights,CIFAR10,qat,layer3.0.conv2,"(256, 256, 3, 3)",41.53112932530845,7.041274910025439e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer3.0.downsample.0,"(256, 128, 1, 1)",19.527610637924887,0.0005959353832374538,20260811
resnet18_no_weights,CIFAR10,qat,layer3.1.conv1,"(256, 256, 3, 3)",67.17940347844905,0.00011389737189135919,20260811
resnet18_no_weights,CIFAR10,qat,layer3.1.conv2,"(256, 256, 3, 3)",12.629462466520422,2.141225597215512e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer4.0.conv1,"(512, 256, 3, 3)",65.84635322972348,5.581864524817867e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer4.0.conv2,"(512, 512, 3, 3)",15.566556299054945,6.59796663880028e-06,20260811
resnet18_no_weights,CIFAR10,qat,layer4.0.downsample.0,"(512, 256, 1, 1)",5.738514028746506,4.378138754842e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer4.1.conv1,"(512, 512, 3, 3)",49.56055755615235,2.1006502599144976e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer4.1.conv2,"(512, 512, 3, 3)",2.064446824789047,8.750266286167768e-07,20260811
resnet18_no_weights,CIFAR10,qat,fc,"(10, 512)",2.6548890730609065,0.0005185330220822083,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,conv1,"(64, 3, 3, 3)",164.40638828277588,0.0951425858117916,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer1.0.conv1,"(64, 64, 3, 3)",57.26686019897461,0.0015534630045294763,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer1.0.conv2,"(64, 64, 3, 3)",41.725626990908665,0.0011318800724530345,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer1.1.conv1,"(64, 64, 3, 3)",233.11479797363282,0.006323643608225717,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer1.1.conv2,"(64, 64, 3, 3)",24.99018546809321,0.0006779021665606882,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer2.0.conv1,"(128, 64, 3, 3)",131.5584135055542,0.0017843751831808025,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer2.0.conv2,"(128, 128, 3, 3)",27.973314782847527,0.00018970618206683707,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer2.0.downsample.0,"(128, 64, 1, 1)",15.735586166381836,0.0019208479207009077,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer2.1.conv1,"(128, 128, 3, 3)",116.83278113917301,0.0007923230057723864,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer2.1.conv2,"(128, 128, 3, 3)",12.070019340515136,8.185505737654036e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer3.0.conv1,"(256, 128, 3, 3)",191.60696580674914,0.0006497089498112967,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer3.0.conv2,"(256, 256, 3, 3)",44.689679187277086,7.57678208877175e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer3.0.downsample.0,"(256, 128, 1, 1)",19.209463675816853,0.0005862263084660905,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer3.1.conv1,"(256, 256, 3, 3)",84.07185466472919,0.00014253718849136215,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer3.1.conv2,"(256, 256, 3, 3)",13.375918441348606,2.267781311263802e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer4.0.conv1,"(512, 256, 3, 3)",76.6108441846124,6.494381729516975e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer4.0.conv2,"(512, 512, 3, 3)",14.302620887756348,6.062240976866127e-06,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer4.0.downsample.0,"(512, 256, 1, 1)",4.801996370156606,3.663632484555516e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer4.1.conv1,"(512, 512, 3, 3)",64.18756046700985,2.7206234600071313e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer4.1.conv2,"(512, 512, 3, 3)",1.9962635868125491,8.461268051200651e-07,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,fc,"(10, 512)",2.8474953293800356,0.0005561514315195382,20260811
