model,dataset,layer,n_seeds,trace_random_mean,trace_random_std,trace_trained_fp32,ratio_trained_over_random,elev_over_median_random,elev_over_median_trained,classification
resnet50_no_weights,CIFAR10,layer4.2.conv1.weight,3,3325.689375902632,3897.4910037186764,21.42057632264637,0.006440943185450856,4.56197941333242,1.5663563261579476,architectural
resnet50_no_weights,CIFAR10,layer4.2.conv2.weight,3,36511.58740136988,34198.68563507736,13.477428656357985,0.0003691274363998845,50.08438589606071,0.9855222995989251,architectural
resnet50_no_weights,CIFAR10,layer4.2.conv3.weight,3,22661.678990455828,23746.968665401637,5.990572655200959,0.0002643481384465795,31.08591974196272,0.43805410435490943,architectural
resnet18_no_weights,CIFAR10,conv1.weight,3,7.216586895253923,1.1896341734561156,21.816381717550343,3.023088619898439,0.12491062953644165,0.38858417206854595,mixed
resnet18_no_weights,CIFAR10,fc.weight,3,2154.430994168134,2230.751523721753,4.36105823839033,0.002024227394702059,37.29066602819511,0.07767732646263491,architectural
resnet18_no_weights,CIFAR10,layer1.0.conv1.weight,3,17.11202652991076,3.2660627141953253,44.84594190120697,2.620726529544531,0.29618904857934714,0.7987769663149877,mixed
resnet18_no_weights,CIFAR10,layer1.0.conv2.weight,3,17.84337072662685,0.8332191134523762,64.26429278055826,3.6015780742962193,0.3088477562683946,1.1446484264443766,learned
resnet18_no_weights,CIFAR10,layer1.1.conv1.weight,3,19.237079535956642,12.678287541858113,70.66986204448499,3.673627377398616,0.3329712161935236,1.258741719332093,learned
resnet18_no_weights,CIFAR10,layer1.1.conv2.weight,3,23.217261899885276,21.29231319104087,35.20968792655251,1.5165305916942124,0.40186349061138393,0.6271400825703725,mixed
resnet18_no_weights,CIFAR10,layer2.0.conv1.weight,3,44.520127462335935,34.40646997227765,56.25387930870056,1.2635606076440682,0.7705910327249424,1.0019703266940179,architectural
resnet18_no_weights,CIFAR10,layer2.0.conv2.weight,3,45.932009743143226,33.19605096277157,69.75440965999256,1.5186448415836098,0.7950290540620055,1.2424360683079365,mixed
resnet18_no_weights,CIFAR10,layer2.0.downsample.0.weight,3,6.1492029657730685,4.979816891512081,47.74848988850911,7.764988430904109,0.106435469391662,0.8504759245170114,learned
resnet18_no_weights,CIFAR10,layer2.1.conv1.weight,3,52.31156953990969,31.951564873878603,56.1432587473016,1.073247452544291,0.9054517292055069,1.0,architectural
resnet18_no_weights,CIFAR10,layer2.1.conv2.weight,3,57.7740014763799,38.910724093044706,43.70310495413986,0.7564493342564694,1.0,0.7784212375495634,architectural
resnet18_no_weights,CIFAR10,layer3.0.conv1.weight,3,139.25848758404072,126.75708849422185,73.75146441989475,0.5296012164097839,2.410400595862736,1.3136299186309601,architectural
resnet18_no_weights,CIFAR10,layer3.0.conv2.weight,3,187.79082018767565,211.6770556138292,100.80185552743765,0.5367773324952605,3.2504381796101023,1.7954400541860684,architectural
resnet18_no_weights,CIFAR10,layer3.0.downsample.0.weight,3,18.681504235146864,15.329839831626268,34.325957354377294,1.8374300550058165,0.3233548613174135,0.611399447062326,mixed
resnet18_no_weights,CIFAR10,layer3.1.conv1.weight,3,207.00753762190175,225.60125584236368,81.13673909505208,0.39195065081759456,3.5830569517767246,1.4451733103032915,architectural
resnet18_no_weights,CIFAR10,layer3.1.conv2.weight,3,221.86225724220276,221.5992936441208,59.290590112859554,0.26724054307323286,3.8401746732552025,1.0560589362958777,architectural
resnet18_no_weights,CIFAR10,layer4.0.conv1.weight,3,366.52727623900984,345.71322512448506,61.31187438964844,0.16727779448989058,6.344155967608708,1.0920611976873404,architectural
resnet18_no_weights,CIFAR10,layer4.0.conv2.weight,3,440.28710711435235,426.02923390572926,61.62225610238534,0.13995925637309356,7.6208518687139515,1.0975895855946745,architectural
resnet18_no_weights,CIFAR10,layer4.0.downsample.0.weight,3,83.22374202803113,65.17802858189799,30.60015737093412,0.367685429965736,1.4405050697770345,0.5450370721917678,architectural
resnet18_no_weights,CIFAR10,layer4.1.conv1.weight,3,447.5911909878087,451.39590034991704,51.63763761520386,0.11536785945505872,7.747276968011298,0.919747780363492,architectural
resnet18_no_weights,CIFAR10,layer4.1.conv2.weight,3,550.0781972954138,488.2154191559291,18.866980361938477,0.03429872417176746,9.52120648109004,0.33605068146930955,architectural
cnn,CIFAR10,conv1.weight,3,0.0023925103881237307,9.910359462667418e-05,55.032780227661135,23002.107117628562,0.0104255809943749,0.9148855692339739,learned
cnn,CIFAR10,conv2.weight,3,0.039114178988410506,0.008014755428725324,128.12882804870605,3275.7642206083506,0.17044358222910316,2.1300616705114686,learned
cnn,CIFAR10,conv3.weight,3,0.11891673909675361,0.019105000718362422,206.46302599225726,1736.1981800078945,0.5181904752407023,3.432318743107098,learned
cnn,CIFAR10,conv4.weight,3,0.3400524808277004,0.050752676399012035,65.27249526977539,191.94829901225748,1.4818095247592977,1.085114430766026,architectural
cnn,CIFAR10,fc1.weight,3,0.3686538294252739,0.05958364093485077,12.831473995657529,34.80629515136629,1.6064424951457708,0.21331523397626803,architectural
cnn,CIFAR10,fc2.weight,3,0.49295069940499886,0.035781879800678956,4.486801915698582,9.101928288395248,2.1480773786361453,0.07459027706219229,architectural
