model,dataset,variant,layer,tr_A,tr_G,A_per_infan,G_per_outfan,predicted_per_param,measured_per_param,seed,n_seeds,metric_std
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv1,9.177781105041504,6.629241397604346e-05,0.008962676860392094,2.589547420939198e-07,2.3209276748539772e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv1,9.153389930725098,0.00014025141717866063,0.008938857354223728,5.478570983541431e-07,4.897216452686604e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv1,9.066664695739746,4.319011350162327e-05,0.008854164741933346,1.687113808657159e-07,1.49379836002411e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv1,9.132611910502115,8.32446482187758e-05,0.008918566318849722,3.2517440710459294e-07,2.90008951495495e-09,0.00029226246270998426,aggregate,3,0.05839956076306501
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv2,5.798006534576416,0.0001606037258170545,0.002516495891743236,6.970647821920768e-08,1.754160660665255e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv2,5.827513694763184,0.0003056006971746683,0.0025293028189076316,1.326391914820609e-07,3.3548468091320577e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv2,5.803154468536377,0.00010540291259530932,0.0025187302380800247,4.5747791925047444e-08,1.1522634684701018e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv2,5.809558232625325,0.0001905357785290107,0.002521509649576964,8.269782054210535e-08,2.0852335249590273e-10,0.00020857045641111462,aggregate,3,0.01576148062372539
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv3,0.6218836903572083,0.0008728278917260468,0.0024292331654578447,8.523709880137176e-07,2.0706078733569938e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv3,0.6512739658355713,0.001558884629048407,0.0025440389290452003,1.522348270555085e-06,3.8729132638567714e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv3,0.6603436470031738,0.000562360801268369,0.0025794673711061478,5.491804699886416e-07,1.41659310318444e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv3,0.6445004343986511,0.0009980244406809409,0.002517579821869731,9.746332428524813e-07,2.453716985928868e-09,0.0002608715475050132,aggregate,3,0.020104790782238875
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv1,8.67335319519043,8.478048403048888e-05,0.008470071479678154,3.311737657440972e-07,2.8050654680466916e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv1,8.573335647583008,0.00013272436626721174,0.008372398093342781,5.184545557312958e-07,4.34070793388958e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv1,8.492761611938477,5.119911293149926e-05,0.008293712511658669,1.9999653488866898e-07,1.6587137636945333e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv1,8.579816818237305,8.956798774306662e-05,0.008378727361559868,3.49874952121354e-07,2.9315068344636375e-09,0.0003920779901414385,aggregate,3,0.0904700733123908
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv2,6.69777250289917,0.0001619296526769176,0.002907019315494431,7.028196730768994e-08,2.043110364944028e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv2,6.61726188659668,0.00023820210481062531,0.002872075471613142,1.0338633021294501e-07,2.969333431046961e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv2,6.589964866638184,9.991732804337516e-05,0.0028602278067006003,4.336689585215936e-08,1.2403920140663513e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv2,6.634999752044678,0.00016668302851030603,0.002879774197936058,7.23450644575981e-08,2.0833744997301198e-10,0.0002210294365288683,aggregate,3,0.056049937663067435
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv3,0.9004256725311279,0.0005813097814098,0.0035172877833247185,5.676853334080079e-07,1.9967126879686057e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv3,0.9161502122879028,0.0009224431705661118,0.0035787117667496204,9.008234087559686e-07,3.2237873326784877e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv3,0.9375052452087402,0.000374440016457811,0.0036621298640966415,3.6566407857208105e-07,1.3391093423661988e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv3,0.9180270433425903,0.0006260643228112409,0.0035860431380569935,6.113909402453525e-07,2.1924742859370595e-09,0.0004220095041091554,aggregate,3,0.018610898650910514
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv1,7.874521732330322,0.0002681806799955666,0.00768996262922883,5.23790390616341e-07,4.027928529388834e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv1,7.657165050506592,0.0005079366965219378,0.0074777002446353436,9.920638603944099e-07,7.418356171565162e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv1,7.661293983459473,0.00018287212878931314,0.007481732405722141,3.571721265416272e-07,2.6722662735671817e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv1,7.730993588765462,0.0003196631684356059,0.007549798426528771,6.243421258507927e-07,4.7136571993639436e-09,0.0010724813595718134,aggregate,3,0.12431616153265693
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv2,11.694964408874512,0.0014317010063678026,0.0025379697067870032,3.1069900311801274e-07,7.88544657842437e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv2,10.880501747131348,0.0023656764533370733,0.0023612199972073236,5.133846469915524e-07,1.2122140947356761e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv2,11.263422012329102,0.0008341226493939757,0.002444319013092253,1.8101619995528986e-07,4.4246133922842403e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv2,11.279629389444986,0.0015438333696996172,0.0024478362390288597,3.3503328335495165e-07,8.201066122770751e-10,0.00019840975657868184,aggregate,3,0.4074731477633493
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv3,2.3706412315368652,0.005649098195135593,0.00463015865534544,2.7583487280935515e-06,1.2771592237843443e-08,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv3,2.2664003372192383,0.007715446408838034,0.004426563158631325,3.767307816815446e-06,1.667622598913906e-08,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv3,2.366482734680176,0.0027524100150913,0.004622036591172218,1.3439502026812988e-06,6.211787013506282e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv3,2.3345081011454263,0.005372318206354976,0.004559586135049661,2.6232022491967655e-06,1.1960716604868657e-08,0.00036923198063892345,aggregate,3,0.059019690818368456
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.downsample.0,7.694016933441162,0.0019290682394057512,0.007513688411563635,9.419278512723395e-07,7.077352380634012e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.downsample.0,7.454314231872559,0.002560282824561,0.0072796037420630455,1.2501380979301757e-06,9.100509975788085e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.downsample.0,7.496940612792969,0.0009609755361452699,0.0073212310671806335,4.6922633600843255e-07,3.435314428724275e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.downsample.0,7.5484239260355634,0.0018167755333706737,0.007371507740269105,8.870974284036492e-07,6.5392455598503186e-09,0.00021023012457724825,aggregate,3,0.12787589664064167
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv1,6.56471061706543,0.0007692268118262291,0.0032054251059889793,1.5023961168481037e-06,4.815818232085264e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv1,6.261322498321533,0.0011924951104447246,0.003057286376133561,2.3290920125873527e-06,7.12070127884481e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv1,6.5337982177734375,0.00043833706877194345,0.0031903311610221863,8.56127087445202e-07,2.7313289248715943e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv1,6.453277111053467,0.0008000196636809657,0.0031510142143815756,1.562538405626886e-06,4.923580726647442e-09,0.0001886025252327886,aggregate,3,0.16695455704860782
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv2,11.073331832885742,0.0009731091558933258,0.002403066804011663,2.1117820223379465e-07,5.074753275188935e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv2,10.768343925476074,0.001394652179442346,0.0023368801921606064,3.0265889310814805e-07,7.072775722856854e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv2,11.20288372039795,0.0005417150678113103,0.0024311813629335826,1.175596935354406e-07,2.8580893595554677e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv2,11.014853159586588,0.0009698254677156607,0.0023903761197019507,2.104655962924611e-07,5.030919353963304e-10,0.00015908625835924027,aggregate,3,0.2230942060337026
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv3,1.0741510391235352,0.007865319959819317,0.0020979512482881546,3.840488261630526e-06,8.057157142523767e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv3,1.0345648527145386,0.010440099984407425,0.002020634477958083,5.097705070511438e-06,1.0300598623937153e-08,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv3,1.1506565809249878,0.00388720678165555,0.0022473761346191168,1.898050186355249e-06,4.265632691124154e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv3,1.0864574909210205,0.007397542241960764,0.002121987286955118,3.6120811728324043e-06,7.664790328200295e-09,0.0002973910910643301,aggregate,3,0.05901617495742227
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv1,3.914341449737549,0.0037847382482141256,0.0019112995360046625,7.392066891043214e-06,1.4128454018966323e-08,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv1,3.813138484954834,0.004280109889805317,0.0018618840258568525,8.35958962852601e-06,1.5564586392071197e-08,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv1,3.9781203269958496,0.0017256118590012193,0.0019424415659159422,3.3703356621117564e-06,6.546680081174704e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv1,3.9018667538960776,0.003263486665673554,0.0019052083759258192,6.37399739389366e-06,1.2143793222975543e-08,0.0005522809898681013,aggregate,3,0.08319534589185007
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv2,15.775574684143066,0.0004978686920367181,0.003423518811662992,1.0804442101491279e-07,3.698921078397902e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv2,16.17314338684082,0.0006308640586212277,0.003509796741935942,1.369062627216206e-07,4.805131548509701e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv2,15.795831680297852,0.00023717115982435644,0.003427914861175749,5.1469435725771795e-08,1.7643284362070315e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv2,15.914849917093912,0.00045530130349410075,0.003453743471591561,9.880670648743506e-08,3.412530174804424e-10,0.00018833340086105298,aggregate,3,0.2239178953516807
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv3,1.5207102298736572,0.00036668471875600517,0.0029701371677219868,1.7904527283008065e-07,5.317890195375461e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv3,1.5093662738800049,0.00055120192700997,0.0029479810036718845,2.691415659228369e-07,7.934242236390274e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv3,1.519422173500061,0.0002156738337362185,0.0029676214326173067,1.0530948912901295e-07,3.125186969972381e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv3,1.5164995590845745,0.00037785349316739786,0.0029619132013370595,1.8449877596064349e-07,5.464693601483585e-10,7.821994018048004e-05,aggregate,3,0.00621108610974667
resnet50_no_weights,IMAGENET100,fp32_fused,conv1,199.3906707763672,4.753227131004678e-06,1.356399120927668,1.5156974269785325e-09,2.05589065754601e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,conv1,197.70016479492188,8.623630492365919e-06,1.3448990802375638,2.749882172310561e-09,3.6983140043021476e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,conv1,178.06353759765625,4.648045432986692e-06,1.2113165822969814,1.482157344702389e-09,1.7953617692112667e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,conv1,191.71812438964844,6.008301018785763e-06,1.3042049278207377,1.9159123146638275e-09,2.498742282057e-09,0.8379660951667722,aggregate,3,11.855389405808703
resnet50_no_weights,IMAGENET100,fp32_fused,fc,135.60580444335938,0.0006511692772619426,0.06621377170085907,6.511692772619426e-06,4.311637386323567e-07,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,fc,130.66622924804688,0.0008311573183164,0.06380186975002289,8.311573183164e-06,5.302939096500126e-07,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,fc,145.4590301513672,0.0005185434129089117,0.07102491706609726,5.185434129089117e-06,3.682950289702648e-07,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,fc,137.24368794759116,0.0006669566694957515,0.06701351950565974,6.669566694957514e-06,4.4695113780683394e-07,6.949358178578594e-05,aggregate,3,7.531184264204035
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv1,8.543346405029297,2.9662687666132115e-06,0.13348978757858276,4.634794947833143e-08,6.186977930565348e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv1,7.924509048461914,3.5576078971644165e-06,0.12382045388221741,5.558762339319401e-08,6.882884758779048e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv1,9.102109909057617,1.953147830136004e-06,0.14222046732902527,3.051793484587506e-08,4.340274955697096e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv1,8.523321787516275,2.825674831304544e-06,0.1331769029299418,4.41511692391335e-08,5.879915980003515e-09,0.01684123265016594,aggregate,3,0.5890557577164001
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv2,7.795040607452393,6.773462246201234e-06,0.013533056610160403,1.1759483066321586e-08,1.5914175004275267e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv2,8.302360534667969,1.0906769603025168e-05,0.014413820372687446,1.8935363894140917e-08,2.729309338616186e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv2,7.213327407836914,5.300356860971078e-06,0.012523137860827975,9.2020084391859e-09,1.1523802028042748e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv2,7.770242849985759,7.660196236732494e-06,0.013490004947891942,1.32989517998828e-08,1.7940292558219543e-10,0.0018135301099351732,aggregate,3,0.5449398906442677
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv3,1.7218472957611084,2.4900014977902174e-05,0.02690386399626732,9.726568350743037e-08,2.6168227205878878e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv3,1.8109853267669678,4.3742522393586114e-05,0.02829664573073387,1.7086922809994576e-07,4.835026013828122e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv3,1.6089916229248047,2.0715626305900514e-05,0.025140494108200073,8.092041525742388e-08,2.0343792230123685e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv3,1.7139414151509602,2.97860545591296e-05,0.026780334611733753,1.163517756216e-07,3.115939483815814e-09,0.005214656715481269,aggregate,3,0.10122865853667778
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.downsample.0,8.543346405029297,7.386250217678025e-06,0.13348978757858276,2.8852539912804787e-08,3.851519424062892e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.downsample.0,7.924509048461914,1.4630977602791972e-05,0.12382045388221741,5.715225626090614e-08,7.0766183106182e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.downsample.0,9.102109909057617,7.403090876323404e-06,0.14222046732902527,2.8918323735638296e-08,4.112777516054522e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.downsample.0,8.523321787516275,9.806772898931134e-06,0.1331769029299418,3.8307706636449744e-08,5.101701728191155e-09,0.006237614999473509,aggregate,3,0.5890557577164001
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv1,6.4579901695251465,4.0202982631853956e-07,0.025226524099707603,6.281716036227181e-09,1.584658609754047e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv1,6.277643203735352,9.836763865678222e-07,0.024522043764591217,1.5369943540122222e-08,3.769024281501732e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv1,6.208368301391602,4.105402808818326e-07,0.024251438677310944,6.414691888778634e-09,1.5556550697455896e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv1,6.314667224884033,5.987488312560648e-07,0.024666668847203255,9.355450488376013e-09,2.3076779911317707e-10,0.0006792559695863097,aggregate,3,0.12886369880278054
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv2,1.6588289737701416,5.716387931897771e-07,0.002879911412795385,9.924284603989184e-10,2.8581060494857978e-12,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv2,1.6403048038482666,1.4525613778459956e-06,0.0028477513955699075,2.521807947649298e-09,7.181482102277573e-12,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv2,1.696152925491333,5.889855287932733e-07,0.0029447099400891196,1.022544320821655e-09,3.011096425705205e-12,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv2,1.665095567703247,8.710618999430153e-07,0.0028907909161514705,1.5122602429566239e-09,4.371628173196024e-12,8.117598132458991e-05,aggregate,3,0.028446543241780912
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv3,0.13389086723327637,2.309527189936489e-05,0.0020920448005199432,9.02159058568941e-08,1.88735716772112e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv3,0.13894304633140564,5.193503602640703e-05,0.002170985098928213,2.0287123447815247e-07,4.4043042705324057e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv3,0.1398339718580246,2.2599740987061523e-05,0.0021849058102816343,8.828023823070907e-08,1.9288400544332312e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv3,0.13755596180756888,3.254334963761115e-05,0.0021493119032432637,1.2712245952191856e-07,2.7322581542001953e-10,0.0003563014314617886,aggregate,3,0.0032051717196394584
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv1,6.709447383880615,4.353288147740386e-07,0.026208778843283653,6.8020127308443534e-09,1.7827244735189956e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv1,6.498416900634766,9.588374041413772e-07,0.025384441018104553,1.498183443970902e-08,3.8030549267780106e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv1,6.492230415344238,5.069674102742283e-07,0.02536027505993843,7.921365785534817e-09,2.0088801517154823e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv1,6.56669823328654,6.337112097298814e-07,0.025651164973775547,9.901737652029396e-09,2.53991106039251e-10,0.00013704823035614165,aggregate,3,0.12366308320012087
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv2,0.7012282013893127,6.995184094193974e-07,0.0012174100718564456,1.214441683019787e-09,1.4784735365905816e-12,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv2,0.7050270438194275,1.4477619743047399e-06,0.0012240052844087284,2.513475649834618e-09,3.0765074776302348e-12,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv2,0.7844903469085693,7.735753229098918e-07,0.0013619624078273773,1.343012713385229e-09,1.829132828864926e-12,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv2,0.7302485307057699,9.736185688780097e-07,0.0012677925880308504,1.6903100154132113e-09,2.1429625090151816e-12,1.944910550882025e-05,aggregate,3,0.047013176553876046
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv3,0.02774256095290184,5.1721330237342045e-05,0.00043347751488909125,2.0203644623961736e-07,8.757825663297282e-11,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv3,0.027468621730804443,0.00011202508903807029,0.00042919721454381943,4.375980040549621e-07,1.8781584443032472e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv3,0.03677138313651085,5.443991540232673e-05,0.000574552861507982,2.126559195403388e-07,1.2218206708851285e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv3,0.030660855273405712,7.272877822591302e-05,0.00047907586364696425,2.8409678994497273e-07,1.36103915002218e-10,0.0001412013512735237,aggregate,3,0.00529364465644314
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv1,6.803307056427002,1.492049250373384e-06,0.026575418189167976,1.1656634768542062e-08,3.0977994365240057e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv1,6.5945820808410645,2.654635636645253e-06,0.025760086253285408,2.0739340911291038e-08,5.342472107111479e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv1,6.6066789627075195,1.2860309652751312e-06,0.025807339698076248,1.0047116916211962e-08,2.592893592429704e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv1,6.668189366658528,1.8109052840979227e-06,0.026047614713509876,1.4147697532015021e-08,3.685137743972018e-10,0.0005167163270470004,aggregate,3,0.11717156738731367
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv2,5.5148515701293945,6.579318778676679e-06,0.004787197543515099,5.7112142176012845e-09,2.734071067298938e-11,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv2,5.513697624206543,1.2418891856214032e-05,0.004786195854345958,1.0780288069630236e-08,5.1596570067519424e-11,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv2,5.2962870597839355,5.660027909470955e-06,0.004597471406062444,4.913218671415759e-09,2.258838235356606e-11,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv2,5.441612084706624,8.219412848120555e-06,0.004723621601307833,7.13490698621576e-09,3.370260076341093e-11,0.00016015419551694175,aggregate,3,0.1258564859249745
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv3,0.6393378973007202,8.25040478957817e-05,0.004994827322661877,1.6114071854644862e-07,8.04870063789169e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv3,0.7082927823066711,0.0001674153027124703,0.005533537361770868,3.2698301311029354e-07,1.809372719710223e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv3,0.6381474733352661,6.952623516554013e-05,0.0049855271354317665,1.3579342805769556e-07,6.770018203949426e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv3,0.6619260509808859,0.00010648186192459737,0.005171297273288171,2.0797238657147923e-07,1.075487035596324e-09,0.0005259336447962264,aggregate,3,0.04015917837409716
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.downsample.0,6.784028053283691,2.8765576644218527e-05,0.02650010958313942,5.618276688323931e-08,1.488849479089818e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.downsample.0,6.583390712738037,5.7440185628365725e-05,0.025716369971632957,1.1218786255540181e-07,2.8850645798014205e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.downsample.0,6.591132164001465,2.519865483918693e-05,0.025746610015630722,4.921612273278697e-08,1.2671483184824839e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.downsample.0,6.652850310007731,3.7134805703923725e-05,0.0259876965234677,7.252891739047603e-08,1.88485949431935e-09,0.0004883211802936987,aggregate,3,0.11366918124604539
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv1,8.649550437927246,1.957527274498716e-05,0.016893653199076653,1.529318183202122e-07,2.583577101805862e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv1,8.377280235290527,4.013346915598959e-05,0.01636187545955181,3.1354272778116865e-07,5.130147063203637e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv1,8.36819076538086,2.0982139176339842e-05,0.01634412258863449,1.6392296231515502e-07,2.6791769911710056e-09,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv1,8.465007146199545,2.689696035910553e-05,0.016533217082420986,2.1013250280551196e-07,3.474166284955966e-09,0.00040714104802140757,aggregate,3,0.15988378437815837
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv2,6.337751865386963,1.567290564707946e-05,0.005501520716481739,1.3604952818645366e-08,7.48479297785341e-11,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv2,5.872501373291016,3.187569382134825e-05,0.0050976574420928955,2.7669873108809245e-08,1.4105153457488754e-10,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv2,5.687384128570557,1.515470830781851e-05,0.0049369653893841636,1.315512873942579e-08,6.494641527943805e-11,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv2,5.965879122416179,2.0901102592082072e-05,0.005178714515986266,1.814331822229347e-08,9.395906544594932e-11,0.00010408706038884985,aggregate,3,0.33508819927995814
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv3,0.6287627816200256,0.00011019532394129783,0.00491220923140645,2.1522524207284732e-07,1.0572314209419286e-09,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv3,0.6246386766433716,0.00022867326333653182,0.0048799896612763405,4.466274674541637e-07,2.179537423618354e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv3,0.6428226828575134,9.435375250177458e-05,0.005022052209824324,1.8428467285502848e-07,9.254872485483483e-10,,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv3,0.6320747137069702,0.0001444074465932014,0.004938083700835705,2.820457941273465e-07,1.3927657388695125e-09,0.00034002956588799997,aggregate,3,0.009533687172882648
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.2.conv1,9.046905517578125,4.870750217378372e-06,0.017669737339019775,3.8052736073268534e-08,6.723818514456978e-10,,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.2.conv1,8.917474746704102,8.010096280486323e-06,0.01741694286465645,6.25788771912994e-08,1.0899327285752142e-09,,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.2.conv1,8.973796844482422,4.373209776531439e-06,0.01752694696187973,3.416570137915187e-08,5.98820435987816e-10,,44,3,
