model,dataset,variant,layer,tr_A,tr_G,A_per_infan,G_per_outfan,predicted_per_param,measured_per_param,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,8.99333667755127,1.799047737449655e-07,0.015613431731859842,3.123346766405651e-10,4.876616151219982e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,8.803828239440918,1.698056593113506e-07,0.01528442402680715,2.948014918599837e-10,4.5058710053233275e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,8.893834114074707,1.4076802301588032e-07,0.015440684225824144,2.4438892884701446e-10,3.773532278614155e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,8.896999677022299,1.6349281869073215e-07,0.015446179994830379,2.838416991158544e-10,4.384269974581974e-12,9.315907833418053e-05,aggregate,3,0.09479386910732998
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,1.0629844665527344,5.803237286272633e-07,0.016609132289886475,2.2668895649502474e-09,3.765106867082186e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,1.0731428861618042,5.65962295695499e-07,0.01676785759627819,2.210790217560543e-09,3.707021554330007e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,1.0842560529708862,4.93137292778556e-07,0.016941500827670097,1.9263175499162344e-09,3.263471036626132e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,1.0734611352284749,5.464744390337728e-07,0.01677283023794492,2.134665777475675e-09,3.5804386700350205e-11,0.0001504412473149272,aggregate,3,0.010639363657548003
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,12.850900650024414,1.267565465923326e-07,0.05019883066415787,1.980571040505197e-09,9.942235028065533e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,12.594263076782227,1.2346752953362738e-07,0.04919634014368057,1.929180148962928e-09,9.490860280681656e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,12.730917930603027,1.0502034086812273e-07,0.049730148166418076,1.6409428260644177e-09,8.16043298728043e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,12.725360552469889,1.1841480566469424e-07,0.0497084396580855,1.8502313385108475e-09,9.197211284386523e-11,0.00028766623502840516,aggregate,3,0.12840901190608
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,9.224592208862305,1.3154867417597416e-07,0.016014917029274836,2.2838311488884402e-10,3.6575366358321796e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,9.108095169067383,1.3031380774464196e-07,0.015812665224075317,2.2623924955667007e-10,3.577445513785654e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,9.219259262084961,1.1009161937636236e-07,0.016005658441119723,1.9113128363951798e-10,3.059182043346899e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,9.183982213338217,1.2398470043232615e-07,0.015944413564823293,2.1525121602834403e-10,3.4320544086870377e-12,0.0003457693770962873,aggregate,3,0.06577417955744533
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,0.9998968243598938,3.992758195181523e-07,0.01562338788062334,1.5596711699927823e-09,2.436734765502286e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,1.005828857421875,3.919510334071674e-07,0.015716075897216797,1.5310587242467477e-09,2.406223511335781e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,1.017329216003418,3.462746462901123e-07,0.015895769000053406,1.3526353370707511e-09,2.1501178859386035e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,1.0076849659283955,3.79167166405144e-07,0.01574507759263118,1.4811217437700937e-09,2.3320376779793323e-11,0.00032595065153733654,aggregate,3,0.008863177968104126
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,17.262781143188477,3.058208264405948e-08,0.06743273884057999,2.389225206567147e-10,1.611119993857732e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,16.986982345581055,3.017507310687506e-08,0.066355399787426,2.357427586474614e-10,1.564280499704298e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,17.166522979736328,2.6224631355376005e-08,0.06705673038959503,2.0487993246387504e-10,1.3738578393468507e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,17.13876215616862,2.899392903543685e-08,0.06694828967253368,2.2651507058935039e-10,1.5164796561010243e-11,0.0004437555838209696,aggregate,3,0.13997943307605223
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,17.759693145751953,3.5185323099540255e-07,0.015416400300131904,3.0542815190573136e-10,4.708602652708249e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,17.478271484375,3.5470745274324145e-07,0.015172110663519965,3.079057749507304e-10,4.671580491489356e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,17.850419998168945,3.1945424439072667e-07,0.015495156248410543,2.7730403158917244e-10,4.2968692977884e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,17.696128209431965,3.420049760431236e-07,0.015361222404020804,2.968793194818781e-10,4.560429253715475e-12,0.00019644028497622262,aggregate,3,0.1940463989018698
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,2.5815207958221436,2.2532772163685877e-06,0.020168131217360497,4.400932063219898e-09,8.875857532970796e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,2.542414903640747,2.2381491362466477e-06,0.019862616434693336,4.371385031731734e-09,8.682714417364719e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,2.599121570587158,2.0574498194037005e-06,0.020305637270212173,4.018456678522853e-09,8.159732370014665e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,2.574352423350016,2.182958724006312e-06,0.020112128307422,4.263591257824828e-09,8.57498944277757e-11,0.0004254967893212021,aggregate,3,0.02902500115361175
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,17.227571487426758,4.6966866307229793e-07,0.06729520112276077,9.173216075630819e-10,6.173134207521183e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,16.877050399780273,4.657638044136547e-07,0.0659259781241417,9.096949304954194e-10,5.997252808748362e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,17.08222770690918,4.2744414940898423e-07,0.06672745198011398,8.348518543144223e-10,5.570753701927473e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,17.062283198038738,4.5429220563164563e-07,0.06664954374233882,8.872894641243079e-10,5.913743795126943e-11,0.00023152609741133588,aggregate,3,0.17610961301638525
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,19.042184829711914,7.770654519845266e-08,0.03719176724553108,6.070823843629114e-10,2.257846673808744e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,18.39507293701172,7.606299590179333e-08,0.03592787683010101,5.942421554827604e-10,2.134985896943835e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,18.892017364501953,7.069344576393632e-08,0.03689847141504288,5.522925450307525e-10,2.0378750685558503e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,18.776425043741863,7.48209956213941e-08,0.036672705163558326,5.845390282921414e-10,2.1436627441150582e-11,4.9210206480178595e-05,aggregate,3,0.33868811446895375
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,11.723113059997559,2.0991664939629118e-07,0.01017631342013677,1.8221931371205832e-10,1.8543208475361313e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,10.979884147644043,2.0646284326630848e-07,0.009531149433718787,1.79221218113115e-10,1.7081842115292073e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,11.188011169433594,1.86371082122605e-07,0.009711815251244439,1.6178045323142795e-10,1.5711818730462196e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,11.297002792358398,2.009168582617349e-07,0.009806426035033332,1.7440699501886708e-10,1.7103092966449468e-12,5.33197913671442e-05,aggregate,3,0.3834145073420991
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,1.2516961097717285,1.481616322962509e-06,0.009778875857591629,2.8937818807861504e-09,2.8297933771155784e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,1.2293049097061157,1.494829916737217e-06,0.009603944607079029,2.919589681127377e-09,2.8039577572946854e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,1.2626471519470215,1.3411030295173987e-06,0.009864430874586105,2.6193418545261693e-09,2.583831666088357e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,1.2478827238082886,1.4391830897390416e-06,0.009749083779752254,2.8109044721465657e-09,2.7403743195837155e-11,0.00014036696424846135,aggregate,3,0.016995079105212505
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,22.33823585510254,6.787140449660001e-08,0.04362936690449715,5.302453476296876e-10,2.3134268821138275e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,21.8724308013916,6.947967534642885e-08,0.04271959140896797,5.428099636439754e-10,2.3188619859587388e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,22.413681030273438,5.9511144456791953e-08,0.04377672076225281,4.6493081606868714e-10,2.0353146508805237e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,22.20811589558919,6.562074143327361e-08,0.04337522635857264,5.126620424474501e-10,2.223683213660632e-11,7.037799668832643e-05,aggregate,3,0.2931490328552631
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,9.523134231567383,2.3307464402932965e-07,0.008266609576013353,2.023217396087931e-10,1.672514830085729e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,9.679054260253906,2.4199883341680106e-07,0.008401956823137071,2.100684317854176e-10,1.7649858937651938e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,9.73625373840332,2.1103596736793406e-07,0.008451609147919549,1.831909438957761e-10,1.548258257245558e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,9.64614741007487,2.2870314827135493e-07,0.008373391849023325,1.985270384299956e-10,1.6623446854004654e-12,5.620642142970649e-05,aggregate,3,0.11030469908407106
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,0.7895829081535339,1.8877589127441752e-06,0.006168616469949484,3.687029126453467e-09,2.2743868594624316e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,0.8109235763549805,1.8964849459734978e-06,0.006335340440273285,3.704072160104488e-09,2.3466558149600384e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,0.8188320398330688,1.7145866877399385e-06,0.00639712531119585,3.3488021244920674e-09,2.142270683277464e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,0.8064461747805277,1.8329435154858704e-06,0.006300360740472873,3.5799678036833407e-09,2.2555088602483415e-11,0.00012020491740402085,aggregate,3,0.015129880027477977
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,24.409208297729492,1.1110240905054525e-07,0.047674234956502914,8.679875707073847e-10,4.138064338522805e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,24.004831314086914,9.965247471654948e-08,0.046884436160326004,7.785349587230428e-10,3.650117257083254e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,24.57740592956543,8.952144270324425e-08,0.04800274595618248,6.993862711190957e-10,3.3572461497771714e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,24.330481847127277,1.0009210882344632e-07,0.047520472357670464,7.819696001831744e-10,3.715956477004316e-11,9.185690966231827e-05,aggregate,3,0.29429375306130706
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,12.291949272155762,3.343664047861239e-07,0.010670094854301877,2.9024861526573254e-10,3.096980256215138e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,11.966534614562988,3.232484573345573e-07,0.01038761685291926,2.8059761921402543e-10,2.9147405582366316e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,12.567830085754395,2.9292661452018365e-07,0.010909574727217356,2.542765751043261e-10,2.774049297481542e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,12.275437990824381,3.168471588802883e-07,0.010655762144812831,2.7504093652802804e-10,2.9307707997292297e-12,0.00010785080608446996,aggregate,3,0.30098758733081804
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,0.9005314111709595,2.2345088837028015e-06,0.007035401649773121,4.364275163482034e-09,3.070442868522536e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,0.8752316832542419,2.260371957163443e-06,0.006837747525423765,4.414788978834849e-09,3.01872124152961e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,0.9262790679931641,2.0754393972310936e-06,0.007236555218696594,4.05359257271698e-09,2.933404648656481e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,0.9006807208061218,2.190106746032446e-06,0.007036568131297827,4.277552238344621e-09,3.009928776029745e-11,0.00012374980628244983,aggregate,3,0.025524019906673183
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,27.10237693786621,2.473111635481473e-07,0.05293432995676994,9.660592326099504e-10,5.113769817675908e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,26.676748275756836,2.534397083309159e-07,0.05210302397608757,9.899988606676402e-10,5.1581934373665435e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,27.27955436706543,2.327576140714882e-07,0.05328037962317467,9.092094299667508e-10,4.8443023585598724e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,27.019559860229492,2.445028286501838e-07,0.05277257785201073,9.550891744147805e-10,5.0402517812416654e-11,0.0003574729893689989,aggregate,3,0.30981897487226456
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,26.120630264282227,2.1235778149275575e-06,0.011337079107761383,9.216917599511968e-10,1.0449292395538532e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,26.377872467041016,2.2791359697293956e-06,0.011448729369375441,9.892083201950501e-10,1.1325178347847616e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,27.02808952331543,2.0828997548960615e-06,0.011730941633383432,9.040363519514156e-10,1.0605197679198939e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,26.50886408487956,2.161871179851005e-06,0.01150558337017342,9.383121440325541e-10,1.0795828600412721e-11,6.650677280429723e-05,aggregate,3,0.4676961403082576
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,3.84452223777771,9.803478860703763e-06,0.01501766499131918,9.573709824906018e-09,1.4377476687453958e-10,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,3.9489638805389404,1.0837716217793059e-05,0.015425640158355236,1.0583707243938534e-08,1.6326045948637346e-10,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,4.049039363861084,9.539037819195073e-06,0.01581656001508236,9.315466620307689e-09,1.47338636868593e-10,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,3.9475084940592446,1.0060077632563965e-05,0.015419955054918924,9.824294563050747e-09,1.5149018060852688e-10,0.00010996574303872382,aggregate,3,0.10226633037175352
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,26.594776153564453,1.657183588577027e-06,0.05194292217493057,1.618343348219753e-09,8.406148258889519e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,26.28131103515625,1.8111271629095427e-06,0.05133068561553955,1.7686788700288503e-09,9.078749903229865e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,26.576162338256836,1.6062930399129982e-06,0.05190656706690788,1.5686455467900373e-09,8.142300527866346e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,26.48408317565918,1.6915345971331892e-06,0.051726724952459335,1.65188925501288e-09,8.544682114597421e-11,7.340078671630406e-05,aggregate,3,0.17585227963600988
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,31.741605758666992,3.843643412437814e-07,0.030997661873698235,1.501423207983521e-09,4.6540608930396484e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,32.00239944458008,3.9991013522922003e-07,0.03125234320759773,1.5621489657391407e-09,4.882081561867346e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,32.9539794921875,3.6924660662407405e-07,0.032181620597839355,1.4423695571252892e-09,4.641778984927964e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,32.23266156514486,3.8450702769902517e-07,0.031477208559711777,1.501980576949317e-09,4.7278155873269874e-11,2.9769740673160648e-05,aggregate,3,0.6381441847716355
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,18.626081466674805,1.5914756659185514e-06,0.008084236747688718,6.90744646666038e-10,5.584143255846844e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,18.56138038635254,1.6391888948419364e-06,0.008056154681576623,7.114535133862572e-10,5.731579552590832e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,19.402902603149414,1.529119231236109e-06,0.0084213986992836,6.636802218906723e-10,5.589115757370359e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,18.863454818725586,1.5865945973321989e-06,0.00818726337618298,6.886261273143225e-10,5.637963472043271e-12,3.435028322850031e-05,aggregate,3,0.46829423607231146
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,1.3459491729736328,1.2478424650907982e-05,0.005257613956928253,1.2185961573152326e-08,6.406908164559704e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,1.3664538860321045,1.3791474884783383e-05,0.005337710492312908,1.3468237192171273e-08,7.188955097361155e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,1.4399406909942627,1.2166636224719696e-05,0.005624768324196339,1.1881480688202828e-08,6.683057621955378e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,1.3841145833333333,1.2812178586803688e-05,0.005406697591145833,1.2511893151175476e-08,6.764802256113449e-11,5.358961576735165e-05,aggregate,3,0.04942192364558286
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,35.99970245361328,4.820491881218913e-07,0.03515595942735672,1.883004641101138e-09,6.619883476407601e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,36.43663787841797,4.795654149347683e-07,0.03558265417814255,1.873302402088939e-09,6.665707154461445e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,37.64304733276367,4.737046310765436e-07,0.03676078841090202,1.8504087151427484e-09,6.802248325105165e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,36.693129221598305,4.784397447110678e-07,0.035833134005467095,1.8689052527776084e-09,6.696873236630139e-11,4.374171060328847e-05,aggregate,3,0.851167700751323
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,17.19120216369629,2.068542471533874e-06,0.0074614592724376256,8.978048921587995e-10,6.698934637438137e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,17.521142959594727,2.171208734580432e-06,0.007604662742879655,9.423649021616458e-10,7.166367261666099e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,17.964649200439453,1.9934793726861244e-06,0.007797156771024068,8.652254221727971e-10,6.746298258956783e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,17.558998107910156,2.07774352626681e-06,0.00762109292878045,9.017984054977475e-10,6.872689451324368e-12,4.213165238467124e-05,aggregate,3,0.38811060131383
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,1.2250326871871948,1.4133252079773229e-05,0.00478528393432498,1.3802003984153544e-08,6.604650792685931e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,1.254546046257019,1.619562681298703e-05,0.004900570493191481,1.5816041809557646e-08,7.750762781100099e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,1.2941300868988037,1.3780297194898594e-05,0.005055195651948452,1.3457321479393158e-08,6.80293930295008e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,1.2579029401143391,1.4703058695886284e-05,0.004913683359821637,1.435845575770145e-08,7.055290512935279e-11,5.0553595569801614e-05,aggregate,3,0.034670797712245495
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,41.07386016845703,6.037519710844208e-07,0.04011119157075882,2.3584061370485188e-09,9.459848036480642e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,41.677833557128906,6.715096105835983e-07,0.0407010093331337,2.6230844163421807e-09,1.0676218331114065e-10,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,42.844783782958984,5.466274046739272e-07,0.04184060916304588,2.1352632995075282e-09,8.934071717489027e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,41.865492502848305,6.072963287806488e-07,0.0408842700223128,2.3722512842994092e-09,9.698776206807537e-11,6.491531645608226e-05,aggregate,3,0.9002524768261143
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,17.807706832885742,2.30024511438387e-06,0.007729039423995548,9.983702753402213e-10,7.71644321784986e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,18.363977432250977,2.687659389266628e-06,0.007970476316081153,1.166518832146974e-09,9.297710723890102e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,18.595428466796875,2.167066213587532e-06,0.008070932494269477,9.405669329806996e-10,7.59125222242931e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,18.255704243977863,2.384990239079343e-06,0.00792348274478206,1.0351520134892982e-09,8.20200911710886e-12,5.458839002248786e-05,aggregate,3,0.40486868933893216
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,1.5867875814437866,1.2117932783439755e-05,0.0061983889900147915,1.1833918733827886e-08,7.335123158848855e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,1.623207449913025,1.4610449397878256e-05,0.0063406541012227535,1.4268016990115484e-08,9.046856044469167e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,1.6171505451202393,1.2110191164538264e-05,0.006316994316875935,1.1826358559119399e-08,7.470703980729431e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,1.6090485254923503,1.2946191115285425e-05,0.0062853458027044935,1.2642764761020922e-08,7.946414842526314e-11,6.083047482215681e-05,aggregate,3,0.019514962115443065
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,50.62995529174805,4.063325889092084e-07,0.0494433157145977,1.5872366754265954e-09,7.84782440569056e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,51.38470458984375,4.5678561377826554e-07,0.05018037557601929,1.7843188038213498e-09,8.953778772310881e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,52.503692626953125,3.606929510624468e-07,0.05127313733100891,1.4089568400876828e-09,7.224163755528012e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,51.506117502848305,4.079370512499736e-07,0.0502989428738753,1.5935041064452093e-09,8.015157201937329e-11,6.976359277038195e-05,aggregate,3,0.9427506149128443
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,14.28478717803955,2.1433622805488994e-06,0.006199994434912999,9.302787675993487e-10,5.767723182033685e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,14.254094123840332,2.533385895731044e-06,0.006186672796805699,1.09955985057771e-09,6.802617016028858e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,14.955416679382324,2.0633553958759876e-06,0.006491066267093022,8.955535572378418e-10,5.813097485761715e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,14.498099327087402,2.246701190718644e-06,0.006292577832937241,9.751307251383002e-10,6.136085985221285e-12,5.056248286088793e-05,aggregate,3,0.39634566533084137
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,1.343471884727478,1.0789669431687798e-05,0.005247937049716711,1.0536786554382616e-08,5.529639254370141e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,1.3127944469451904,1.3538977327698376e-05,0.00512810330837965,1.3221657546580445e-08,6.780202580688195e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,1.406854510307312,1.1236241334700026e-05,0.0054955254308879375,1.0972891928417994e-08,6.030180664300607e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,1.354373613993327,1.1854962698028734e-05,0.005290521929661433,1.1577112009793685e-08,6.124896496996024e-11,5.441554622980021e-05,aggregate,3,0.04796831929160099
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,60.1063232421875,1.9137860363116488e-07,0.05869758129119873,7.475726704342378e-10,4.388070759389219e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,60.30957794189453,3.3040046787391475e-07,0.05889607220888138,1.2906268276324795e-09,7.601285083496201e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,62.229103088378906,2.0300426228914148e-07,0.060770608484745026,7.929853995669589e-10,4.819020525120276e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,60.88166809082031,2.415944445980737e-07,0.05945475399494171,9.437282992112255e-10,5.6109133867668154e-11,6.48947436884148e-05,aggregate,3,1.1713299802884516
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,11.067648887634277,1.2668454019149067e-06,0.004803667051924599,5.498460945811227e-10,2.641277568168756e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,11.003161430358887,1.8637119865161367e-06,0.0047756777041488225,8.089027719254065e-10,3.8630589327083435e-12,,43,3,
