model,dataset,variant,probe_seed,canonical_layer,quantized_layer,weight_shape,hessian_trace,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,qat,44,layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",28.130258733575996,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",28.020036650589603,aggregate,3,2.428281802514112
resnet50_no_weights,CIFAR10,qat,42,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",12.167965453603994,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",11.64894885030286,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",12.223482767740885,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",12.013465690549246,aggregate,3,0.3168989399787426
resnet50_no_weights,CIFAR10,qat,42,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",8.039450428702615,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",8.4477627827571,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",8.999053001403809,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",8.495422070954508,aggregate,3,0.4815732864240915
resnet50_no_weights,CIFAR10,qat,42,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",27.248593203226726,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",31.476081106397842,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",33.35862802323841,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",30.694434110954326,aggregate,3,3.1291149538732532
resnet50_no_weights,CIFAR10,qat,42,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",4.8231386134499,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",4.200055326734271,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",5.225026577711105,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",4.749406839298425,aggregate,3,0.5164482522207791
resnet50_no_weights,CIFAR10,qat,42,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",5.514722922752643,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",4.959530421665737,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",5.267393774456448,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",5.247215706291609,aggregate,3,0.2781457246515434
resnet50_no_weights,CIFAR10,qat,42,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",27.95103268093533,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",30.268767171435886,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",27.75057683672224,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",28.656792229697817,aggregate,3,1.3996046034374783
resnet50_no_weights,CIFAR10,qat,42,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",7.701545572280883,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",9.08937608042071,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",10.13893907599979,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",8.976620242900461,aggregate,3,1.2226026264342604
resnet50_no_weights,CIFAR10,qat,42,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",7.178228028615316,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",7.14213908951858,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",7.16740050315857,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",7.162589207097489,aggregate,3,0.01851929557576386
resnet50_no_weights,CIFAR10,qat,42,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",66.40135810993335,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",63.27183663845062,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",65.78646977742513,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",65.15322150860304,aggregate,3,1.6580798194274282
resnet50_no_weights,CIFAR10,qat,42,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",29.99693434579032,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",26.234367476569282,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",27.830059217370074,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",28.02045367990989,aggregate,3,1.8884954063656911
resnet50_no_weights,CIFAR10,qat,42,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",82.77946412828234,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",76.50774691181797,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",78.83512306213379,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",79.37411136741137,aggregate,3,3.1704085707907406
resnet50_no_weights,CIFAR10,qat,42,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",18.25647241928998,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",18.406917095184326,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",18.79703454176585,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",18.486808018746718,aggregate,3,0.27899600680770176
resnet50_no_weights,CIFAR10,qat,42,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",28.705121358235676,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",30.386157281058175,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",25.340210233415878,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",28.143829624236577,aggregate,3,2.5693737972304245
resnet50_no_weights,CIFAR10,qat,42,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",9.829533576965332,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",10.109978221711659,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",9.650467475255331,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",9.863326424644107,aggregate,3,0.2316117418070456
resnet50_no_weights,CIFAR10,qat,42,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",5.8884652853012085,42,3,
resnet50_no_weights,CIFAR10,qat,43,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",5.014307823181152,43,3,
resnet50_no_weights,CIFAR10,qat,44,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",5.730772256851196,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",5.544515121777852,aggregate,3,0.465893343394539
resnet50_no_weights,CIFAR10,qat,42,fc,fc,"(10, 2048)",4.686030272175284,42,3,
resnet50_no_weights,CIFAR10,qat,43,fc,fc,"(10, 2048)",5.0192466747193105,43,3,
resnet50_no_weights,CIFAR10,qat,44,fc,fc,"(10, 2048)",4.855035611561367,44,3,
resnet50_no_weights,CIFAR10,qat,"42,43,44",fc,fc,"(10, 2048)",4.85343751948532,aggregate,3,0.16661394946044691
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,conv1,conv1,"(64, 3, 3, 3)",188.79493549891882,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,conv1,conv1,"(64, 3, 3, 3)",171.18766767328435,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,conv1,conv1,"(64, 3, 3, 3)",187.52202944074358,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",conv1,conv1,"(64, 3, 3, 3)",182.5015442043156,aggregate,3,9.818753692694367
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",2.4439312793590404,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",3.0253124207258226,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",2.2976487934589387,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",2.5889641645146004,aggregate,3,0.3849019250980814
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",5.336305936177571,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",4.061954800571714,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",4.266235519857967,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",4.554832085535751,aggregate,3,0.6844404192446141
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",1.91698846022288,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",2.0998876676326845,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",1.781366417282506,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",1.9327475150460236,aggregate,3,0.15984432297660556
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",4.733715814702651,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",4.809358716011047,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",6.764729206378643,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",5.43593457903078,aggregate,3,1.1513912599029907
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",3.9006991505622866,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",3.5684501594967313,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",3.7933275182292148,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",3.754158942762744,aggregate,3,0.1695522957499376
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",2.936614453792572,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",2.98439178683541,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",2.9147501406462295,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",2.945252127091404,aggregate,3,0.03561526036683953
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",1.5562476553022861,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",1.2994653901883535,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",1.2553106665611267,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",1.3703412373505888,aggregate,3,0.1625063293578825
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",6.976879119873047,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",5.8885062824596055,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",4.834301233291626,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",5.899895545208093,aggregate,3,1.0713343486028966
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",10.859918632507323,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",11.022896147909618,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",8.930627652576991,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",10.271147477664645,aggregate,3,1.163780678960366
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",3.7305537346870667,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",3.3640451335906985,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",3.5827184074065266,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",3.5591057585614307,aggregate,3,0.1843917204174731
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",42.177563190460205,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",42.004932061219826,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",36.234396591186524,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",40.13896394762219,aggregate,3,3.382555994718037
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",43.2816205391517,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",43.02201046663172,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",43.14567766189575,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",43.14976955589306,aggregate,3,0.12985339863023082
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",17.705958396196365,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",17.91906108856201,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",29.18469864981515,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",21.603239378191176,aggregate,3,6.566600848600684
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",32.815188535054524,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",39.107650206639214,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",34.530848852793376,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",35.484562531495705,aggregate,3,3.2528365787107325
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",6.275240196901209,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",6.442300838582656,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",6.189810737319615,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",6.302450590934494,aggregate,3,0.12842553082055047
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",5.913143100483077,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",5.641183130668871,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",4.257103776931762,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",5.270476669361237,aggregate,3,0.888078836944387
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",5.608047847747803,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",6.599241182208061,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",5.888290950885186,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",6.031859993613684,aggregate,3,0.5109550949859433
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",7.317024446302844,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",6.806443913777669,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",8.40791992914109,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",7.5104627630738685,aggregate,3,0.8180740453910518
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",5.327237590765342,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",5.793558130077288,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",4.761378222498401,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",5.294057981113677,aggregate,3,0.5168892582312652
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",6.0535289076871655,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",6.498603263679816,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",5.635732207187386,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",6.062621459518122,aggregate,3,0.4315073822163294
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",10.089403629302979,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",9.485731040730196,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",10.142591640867035,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",9.90590877030007,aggregate,3,0.3648550869364512
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",12.640566026463228,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",12.647490910121373,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",11.246660016617685,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",12.178238984400762,aggregate,3,0.8067784816263116
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",5.3280394077301025,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",6.568956416228722,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",6.827081455503191,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",6.2413590931540055,aggregate,3,0.8014185983693066
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",64.36789360046387,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",67.3139820098877,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",73.87039681636927,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",68.51742414224027,aggregate,3,4.864215925153208
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",50.894398307800294,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",61.86364473615374,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",53.67052412033081,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",55.47618905476161,aggregate,3,5.703193069944322
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",23.093626022338867,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",27.69088636364853,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",23.84355013711112,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",24.87602084103284,aggregate,3,2.4664138901018053
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",32.42310692282284,42,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,43,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",33.48189202221957,43,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,44,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",35.877727296617294,44,3,
resnet50_no_weights,CIFAR10,fp32_fused_qat,"42,43,44",layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",33.927575413886565,aggregate,3,1.7699084004447194
resnet50_no_weights,CIFAR10,fp32_fused_qat,42,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",13.434803432888454,42,3,
